id,name,name_sp,nome-vide,vide_type,lookup,lookup_sp
191849,João Homem,João Homem,Menezes,add,João Homem Menezes,João Homem Menezes
191867,João Homem,João Homem,Vasconcelos,add,João Homem Vasconcelos,João Homem Vasconcelos
188548,João Homem de Brito,João Homem Brito,João Homem,cut,João Homem,João Homem
210077,João Homem de Vasconcelos,João Homem Vasconcelos,Homem,cut,João Homem,João Homem
295539,João Hustarte Perry,João Hustarte Perry,Lindo,add,João Hustarte Perry Lindo,João Hustarte Perry Lindo
215768,João Inocêncio de Machado de Mendonça,João Inocêncio Machado Mendonça,,novid,João Inocêncio de Machado de Mendonça,João Inocêncio Machado Mendonça
227235,João Inácio Henriques da Silva,João Inácio Henriques Silva,João Henriques da Silva,rep,João Henriques da Silva,João Henriques Silva
316000,João Inácio de Salazar e Vasconcelos,João Inácio Salazar Vasconcelos,Salazar,cut,João Inácio de Salazar,João Inácio Salazar
309815,João Inácio de Sousa Pinto Taveira,João Inácio Sousa Pinto Taveira,Pinto,cut,João Inácio de Sousa Pinto,João Inácio Sousa Pinto
182864,João Jacinto de Magalhães,João Jacinto Magalhães,Coelho,add,João Jacinto de Magalhães Coelho,João Jacinto Magalhães Coelho
194050,João Jacinto de Magalhães Coelho,João Jacinto Magalhães Coelho,Magalhães,cut,João Jacinto de Magalhães,João Jacinto Magalhães
204174,João Jacinto de Magalhães Coelho Leitão,João Jacinto Magalhães Coelho Leitão,Magalhães,cut,João Jacinto de Magalhães,João Jacinto Magalhães
191916,João Jacome,João Jacome,Barreto,add,João Jacome Barreto,João Jacome Barreto
191916,João Jacome,João Jacome,Barreto,add,João Jacome Barreto,João Jacome Barreto
270045,João Jerónimo de Almeida,João Jerónimo Almeida,Correia,add,João Jerónimo de Almeida Correia,João Jerónimo Almeida Correia
280682,João Joaquim Bernardino,João Joaquim Bernardino,Brito,add,João Joaquim Bernardino Brito,João Joaquim Bernardino Brito
285391,João Joaquim Mendes da Mata,João Joaquim Mendes Mata,Mendes,cut,João Joaquim Mendes,João Joaquim Mendes
266091,João José de Andrade,João José Andrade,João de Andrade,rep,João de Andrade,João Andrade
161104,João José Barreto França,João José Barreto França,Barreto,cut,João José Barreto,João José Barreto
278777,João José Carlos de Miranda e Horta,João José Carlos Miranda Horta,João José Carlos de Miranda,cut,João José Carlos de Miranda,João José Carlos Miranda
291212,João José de Cerqueira Couto,João José Cerqueira Couto,Cerqueira,cut,João José de Cerqueira,João José Cerqueira
291212,João José de Cerqueira Couto,João José Cerqueira Couto,Cerqueira,cut,João José de Cerqueira,João José Cerqueira
194051,João José Coelho,João José Coelho,João José Fernandes,rep,João José Fernandes,João José Fernandes
291581,João José Coelho,João José Coelho,João José Fernandes,rep,João José Fernandes,João José Fernandes
293351,João José Dias Galas e Costa,João José Dias Galas Costa,João José Galas,rep,João José Galas,João José Galas
282720,João José de Faria Abreu Fagundes Guião,João José Faria Abreu Fagundes Guião,João José de Faria Rosa Guião,rep,João José de Faria Rosa Guião,João José Faria Rosa Guião
271678,João José de Freitas e Aragão,João José Freitas Aragão,Freitas,cut,João José de Freitas,João José Freitas
316162,João José Gomes Ribeiro,João José Gomes Ribeiro,Costa,add,João José Gomes Ribeiro Costa,João José Gomes Ribeiro Costa
213290,João José Leal de Lemos,João José Leal Lemos,João José de Lemos leal,rep,João José de Lemos leal,João José Lemos leal
198092,João José de Lemos Leal,João José Lemos Leal,João José Leal de Lemos,rep,João José Leal de Lemos,João José Leal Lemos
296788,João José de Magalhães Pinto de Morais Sarmento,João José Magalhães Pinto Morais Sarmento,João José de Magalhães Pinto,cut,João José de Magalhães Pinto,João José Magalhães Pinto
293354,João José Marinho da Costa,João José Marinho Costa,Marinho,cut,João José Marinho,João José Marinho
270858,João José Miguel Ferreira da Silva Amaral,João José Miguel Ferreira Silva Amaral,Silva,cut,João José Miguel Ferreira da Silva,João José Miguel Ferreira Silva
290132,João José de Oliveira Frazão Castelo Branco,João José Oliveira Frazão Castelo Branco,,novid,João José de Oliveira Frazão Castelo Branco,João José Oliveira Frazão Castelo Branco
290132,João José de Oliveira Frazão Castelo Branco,João José Oliveira Frazão Castelo Branco,,novid,João José de Oliveira Frazão Castelo Branco,João José Oliveira Frazão Castelo Branco
309009,João José de Oliveira e Silva,João José Oliveira Silva,João José de Oliveira,cut,João José de Oliveira,João José Oliveira
223251,João José Paulo,João José Paulo,João José Paulo de Oliveira e Fonseca,rep,João José Paulo de Oliveira e Fonseca,João José Paulo Oliveira Fonseca
155136,João José Paulo de Oliveira e Fonseca,João José Paulo Oliveira Fonseca,Oliveira,cut,João José Paulo de Oliveira,João José Paulo Oliveira
292396,João José Pereira,João José Pereira,João José Pereira da Costa,rep,João José Pereira da Costa,João José Pereira Costa
150995,João José de Sobral e Barbuda,João José Sobral Barbuda,Sobral,cut,João José de Sobral,João José Sobral
287727,João José do Souto Rodrigues Neto,João José Souto Rodrigues Neto,João José do Souto Rodrigues,cut,João José do Souto Rodrigues,João José Souto Rodrigues
316963,João José Vaz,João José Vaz,João José Vaz de Sá Pereira,rep,João José Vaz de Sá Pereira,João José Vaz Sá Pereira
316963,João José Vaz,João José Vaz,João José Vaz de Sá Pereira,rep,João José Vaz de Sá Pereira,João José Vaz Sá Pereira
316831,João José Xavier Teles,João José Xavier Teles,Gama,add,João José Xavier Teles Gama,João José Xavier Teles Gama
277585,"João José d'Antes Barbosa Amorim Gama, vide Ataíde","João José d'Antes Barbosa Amorim Gama, vide Ataíde",,novid,"João José d'Antes Barbosa Amorim Gama, vide Ataíde","João José d'Antes Barbosa Amorim Gama, vide Ataíde"
290853,João Justiniano de Castro,João Justiniano Castro,Faria,add,João Justiniano de Castro Faria,João Justiniano Castro Faria
151366,João Jácome Barreto,João Jácome Barreto,Jácome,cut,João Jácome,João Jácome
196262,João Lamirante,João Lamirante,Melo,add,João Lamirante Melo,João Lamirante Melo
200638,João Lamirante de Melo,João Lamirante Melo,Lamirante,cut,João Lamirante,João Lamirante
196768,João Landim,João Landim,Rolin,add,João Landim Rolin,João Landim Rolin
279100,João Leal da Gama Jacome,João Leal Gama Jacome,João Leal da Gama Araújo e Vasconcelos,rep,João Leal da Gama Araújo e Vasconcelos,João Leal Gama Araújo Vasconcelos
203835,João Leitão,João Leitão,,novid,João Leitão,João Leitão
203838,João Leitão,João Leitão,Pereira,add,João Leitão Pereira,João Leitão Pereira
236073,João Leitão Pereira,João Leitão Pereira,Leitão,cut,João Leitão,João Leitão
211660,João da Lembrança,João Lembrança,Nossa senhora da Lembrança,repap,João Nossa senhora da Lembrança,João Nossa senhora Lembrança
143401,João de Lemos e Almeida,João Lemos Almeida,de Lemos,cut,João de Lemos,João Lemos
228278,João Limpo,João Limpo,,novid,João Limpo,João Limpo
229876,João de Liz,João Liz,Miranda,add,João de Liz Miranda,João Liz Miranda
249053,João de Liz de Miranda,João Liz Miranda,Liz,cut,João de Liz,João Liz
249053,João de Liz de Miranda,João Liz Miranda,Liz,cut,João de Liz,João Liz
246438,João Lobo de Faro,João Lobo Faro,João de Faro,rep,João de Faro,João Faro
247657,João Lopes,João Lopes,Paiva,add,João Lopes Paiva,João Lopes Paiva
249997,João Lopes,João Lopes,Moreno,add,João Lopes Moreno,João Lopes Moreno
249991,João Lopes,João Lopes,Silva,add,João Lopes Silva,João Lopes Silva
247598,João Lopes,João Lopes,Tinoco,add,João Lopes Tinoco,João Lopes Tinoco
250201,João Lopes,João Lopes,Prado,add,João Lopes Prado,João Lopes Prado
250176,João Lopes,João Lopes,Henriques,add,João Lopes Henriques,João Lopes Henriques
248870,João Lopes,João Lopes,Azambuja,add,João Lopes Azambuja,João Lopes Azambuja
250033,João Lopes,João Lopes,Prego,add,João Lopes Prego,João Lopes Prego
250042,João Lopes,João Lopes,Matos,add,João Lopes Matos,João Lopes Matos
249437,João Lopes,João Lopes,Mago,add,João Lopes Mago,João Lopes Mago
250190,João Lopes,João Lopes,Raposo,add,João Lopes Raposo,João Lopes Raposo
148805,João Lopes de Azambuja,João Lopes Azambuja,Lopes,cut,João Lopes,João Lopes
172059,João Lopes de Matos,João Lopes Matos,Lopes,cut,João Lopes,João Lopes
250144,João Lopes de Prado,João Lopes Prado,Lopes,cut,João Lopes,João Lopes
250144,João Lopes de Prado,João Lopes Prado,Lopes,cut,João Lopes,João Lopes
250277,João Lopes Prego,João Lopes Prego,Lopes,cut,João Lopes,João Lopes
134297,João Lopes Raposo,João Lopes Raposo,Lopes,cut,João Lopes,João Lopes
251235,João de Lucena,João Lucena,Carvalho,add,João de Lucena Carvalho,João Lucena Carvalho
251237,João de Lucena,João Lucena,Matos,add,João de Lucena Matos,João Lucena Matos
172061,João de Lucena de Matos,João Lucena Matos,Lucena,cut,João de Lucena,João Lucena
236982,João Luís Drumond e Menezes,João Luís Drumond Menezes,Drumond,cut,João Luís Drumond,João Luís Drumond
293359,João Luís de Medeiros da Costa,João Luís Medeiros Costa,Almeida,add,João Luís de Medeiros da Costa Almeida,João Luís Medeiros Costa Almeida
236107,João Luís Pereira,João Luís Pereira,João Luís,cut,João Luís,João Luís
273021,João Lúcio Barbosa,João Lúcio Barbosa,Fonseca,add,João Lúcio Barbosa Fonseca,João Lúcio Barbosa Fonseca
181384,João de Macedo,João Macedo,Sampaio,add,João de Macedo Sampaio,João Macedo Sampaio
144919,João Macedo de Moura Alves,João Macedo Moura Alves,de Macedo,add,João Macedo de Moura Alves de Macedo,João Macedo Moura Alves Macedo
215007,João de Macedo de Sampaio,João Macedo Sampaio,Macedo,cut,João de Macedo,João Macedo
215007,João de Macedo de Sampaio,João Macedo Sampaio,Macedo,cut,João de Macedo,João Macedo
181914,João Machado,João Machado,Vilas Boas,add,João Machado Vilas Boas,João Machado Vilas Boas
182398,João Madeira,João Madeira,Abreu,add,João Madeira Abreu,João Madeira Abreu
182398,João Madeira,João Madeira,Abreu,add,João Madeira Abreu,João Madeira Abreu
140918,João Madeira de Abreu,João Madeira Abreu,Madeira,cut,João Madeira,João Madeira
212541,"João Madeira Vaz, Madeira","João Madeira Vaz, Madeira",,novid,"João Madeira Vaz, Madeira","João Madeira Vaz, Madeira"
182843,João de Magalhães,João Magalhães,,novid,João de Magalhães,João Magalhães
296792,João de Magalhães Colaço Sarmento,João Magalhães Colaço Sarmento,Alarcão,add,João de Magalhães Colaço Sarmento Alarcão,João Magalhães Colaço Sarmento Alarcão
287778,João de Magalhães Coutinho da Mota,João Magalhães Coutinho Mota,Coutinho,cut,João de Magalhães Coutinho,João Magalhães Coutinho
183350,João da Maia,João Maia,Gama,add,João da Maia Gama,João Maia Gama
184014,João Manuel,João Manuel,de Torres Leitão,add,João Manuel de Torres Leitão,João Manuel Torres Leitão
184012,João Manuel,João Manuel,Pina,add,João Manuel Pina,João Manuel Pina
236560,João Manuel Cardoso de Menezes,João Manuel Cardoso Menezes,João Manuel de Menezes Cardoso,rep,João Manuel de Menezes Cardoso,João Manuel Menezes Cardoso
275173,João Manuel de Castro e Sousa Batorim,João Manuel Castro Sousa Batorim,Sousa,cut,João Manuel de Castro e Sousa,João Manuel Castro Sousa
294714,João Manuel da Cunha,João Manuel Cunha,Monteiro,add,João Manuel da Cunha Monteiro,João Manuel Cunha Monteiro
294714,João Manuel da Cunha,João Manuel Cunha,Monteiro,add,João Manuel da Cunha Monteiro,João Manuel Cunha Monteiro
292389,João Manuel Guerreiro de Amorim Pereira,João Manuel Guerreiro Amorim Pereira,João Manuel Guerreiro,cut,João Manuel Guerreiro,João Manuel Guerreiro
276714,João Manuel Martins de Campos,João Manuel Martins Campos,Martins,cut,João Manuel Martins,João Manuel Martins
241629,João Manuel Pereira Falcão,João Manuel Pereira Falcão,Pereira,cut,João Manuel Pereira,João Manuel Pereira
286401,João Manuel Pereira de Noronha e Menezes,João Manuel Pereira Noronha Menezes,Noronha,cut,João Manuel Pereira de Noronha,João Manuel Pereira Noronha
243154,João Manuel de Pina,João Manuel Pina,Manuel,cut,João Manuel,João Manuel
281412,João Manuel de Sousa Franco,João Manuel Sousa Franco,João Manuel de Sousa,cut,João Manuel de Sousa,João Manuel Sousa
272056,João Manuel Tavares Botelho Arruda,João Manuel Tavares Botelho Arruda,João Manuel Taveira,rep,João Manuel Taveira,João Manuel Taveira
133267,João Manuel de Vilhena Saldanha Oliveira Daun,João Manuel Vilhena Saldanha Oliveira Daun,Oliveira,cut,João Manuel de Vilhena Saldanha Oliveira,João Manuel Vilhena Saldanha Oliveira
285854,João Marcelino de Sampaio e Melo,João Marcelino Sampaio Melo,João Manuel de Sampaio,rep,João Manuel de Sampaio,João Manuel Sampaio
176648,João Marcos Ortigueira,João Marcos Ortigueira,Pita,add,João Marcos Ortigueira Pita,João Marcos Ortigueira Pita
316744,João Marcos de Sá Soutomaior,João Marcos Sá Soutomaior,Sá,cut,João Marcos de Sá,João Marcos Sá
287936,João Maria de Almeida e Moura,João Maria Almeida Moura,João Maria,cut,João Maria,João Maria
292063,João Maria de Araújo Correia,João Maria Araújo Correia,João Maria de Araújo,cut,João Maria de Araújo,João Maria Araújo
177045,João da Maria Gama,João Maria Gama,Maia,add,João da Maria Gama Maia,João Maria Gama Maia
288060,João Maria Mergulhão Neves,João Maria Mergulhão Neves,Cabral,add,João Maria Mergulhão Neves Cabral,João Maria Mergulhão Neves Cabral
184532,João Marques,João Marques,da Cruz,add,João Marques da Cruz,João Marques Cruz
184515,João Marques,João Marques,dos Santos,add,João Marques dos Santos,João Marques Santos
184524,João Marques,João Marques,Oliveira,add,João Marques Oliveira,João Marques Oliveira
208123,João Marques da Cruz,João Marques Cruz,e Melo,add,João Marques da Cruz e Melo,João Marques Cruz Melo
200661,João Marques da Cruz e Melo,João Marques Cruz Melo,Cruz,cut,João Marques da Cruz,João Marques Cruz
252980,João Marques Monteiro,João Marques Monteiro,Marques,cut,João Marques,João Marques
252980,João Marques Monteiro,João Marques Monteiro,Marques,cut,João Marques,João Marques
175826,João Marques de Oliveira,João Marques Oliveira,Marques,cut,João Marques,João Marques
186009,João Marques da Rocha,João Marques Rocha,Marques,cut,João Marques,João Marques
219759,João Marques dos Santos,João Marques Santos,Marques,cut,João Marques,João Marques
168214,João Martins,João Martins,Serrano,add,João Martins Serrano,João Martins Serrano
168135,João Martins,João Martins,Landeiro,add,João Martins Landeiro,João Martins Landeiro
196614,João Martins Landeiro,João Martins Landeiro,Martins,cut,João Martins,João Martins
196614,João Martins Landeiro,João Martins Landeiro,Martins,cut,João Martins,João Martins
223819,João Martins Serrano,João Martins Serrano,Martins,cut,João Martins,João Martins
247427,João da Mata Saraiva Pinto,João Mata Saraiva Pinto,João Saraiva Pinto da Mata,rep,João Saraiva Pinto da Mata,João Saraiva Pinto Mata
186015,João Mateus Camelo da Silva Machado e Rocha,João Mateus Camelo Silva Machado Rocha,João Mateus Camelo da Silva e Rocha,rep,João Mateus Camelo da Silva e Rocha,João Mateus Camelo Silva Rocha
186019,João Mateus Camelo da Silva e Rocha,João Mateus Camelo Silva Rocha,Machado e Rocha,repap,João Mateus Camelo da Silva Machado e Rocha,João Mateus Camelo Silva Machado Rocha
171997,João de Matos,João Matos,Guedelha,add,João de Matos Guedelha,João Matos Guedelha
284667,João de Matos Vasconcelos Barbosa e Magalhães,João Matos Vasconcelos Barbosa Magalhães,Barbosa,cut,João de Matos Vasconcelos Barbosa,João Matos Vasconcelos Barbosa
150296,João Maurício Xavier Batista,João Maurício Xavier Batista,Maurício,cut,João Maurício,João Maurício
175216,João de Melo,João Melo,Castro,add,João de Melo Castro,João Melo Castro
190944,João de Melo de Castro,João Melo Castro,Melo,cut,João de Melo,João Melo
190944,João de Melo de Castro,João Melo Castro,Melo,cut,João de Melo,João Melo
