place_name,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
Ganfei,osm,4640268,"Ganfei, Valença, Viana do Castelo, Portugal",Ganfei,Portugal,0.3932082617679252,boundary,administrative,42.0350527,-8.611892730745321,203.5691430489839
"Ganfei, Valença do Minho",osm,4640268,"Ganfei, Valença, Viana do Castelo, Portugal",Ganfei,Portugal,0.6032082617679253,boundary,administrative,42.0350527,-8.611892730745321,203.5691430489839
Gare,osm,2191498,"Quartier de la Gare, Paris 13e Arrondissement, Paris, Paris, Île-de-France, France métropolitaine, France",,France,0.5016997188706973,boundary,administrative,48.82789775,2.3728769052567555,1283.844389282359
Garvão,osm,826849932,"Garvão, Ourique, Beja, PT-02, Portugal",Ourique,Portugal,0.385,place,village,37.7078197,-8.3404978,277.59153785372774
Gateira,osm,439657448,"Gateira, Mêda, Guarda, Portugal",Mêda,Portugal,0.385,place,village,40.8862476,-7.1789978,129.76814956531803
Gave,osm,4648457,"Gave, Melgaço, Viana do Castelo, Portugal",Gave,Portugal,0.4090422669932742,boundary,administrative,42.01308815,-8.286622429160243,200.8715165339757
Gavinhos de Baixo,osm,1323887596,"Gavinhos de Baixo, Oliveira do Hospital, Oliveira do Hospital, Coimbra, Portugal",Oliveira do Hospital,Portugal,0.55,place,hamlet,40.3724087,-7.8594951,51.53708488948324
"Geme, Vila Verde",osm,4161488,"Gême, Vila Verde, Braga, Portugal",Vila Verde,Portugal,0.5468437919960061,boundary,administrative,41.664248400000005,-8.426695985146614,161.78448190661493
Gemieira,osm,3873031339,"Gemieira, Gemieira, Ponte de Lima, Viana do Castelo, Portugal",Gemieira,Portugal,0.4440805778876783,place,village,41.7793831,-8.5203845,174.7527460159728
Geras,osm,349247460,"Geras, La Pola de Gordón, León, Castilla y León, España",,España,0.36,place,hamlet,42.895133,-5.7685405,371.79343515859927
"Geraz, Póvoa de Lanhoso",osm,4170503,"Geraz do Minho, Póvoa de Lanhoso, Braga, Portugal",Póvoa de Lanhoso,Portugal,0.6423278476590364,boundary,administrative,41.5973188,-8.2976453,154.729250867942
Geres de Lima,osm,349170851,"Gerês, Terras de Bouro, Braga, Portugal",Gerês,Portugal,0.3116448708268294,place,town,41.7273612,-8.1630891,170.23863938630652
Germil,osm,6436572,"Germil, Penalva do Castelo, Viseu, Portugal",Penalva do Castelo,Portugal,0.4599999999999999,boundary,administrative,40.6394809,-7.7285714,76.1893122640649
Gerês,osm,349170851,"Gerês, Terras de Bouro, Braga, Portugal",Gerês,Portugal,0.3216448708268294,place,town,41.7273612,-8.1630891,170.23863938630652
Gestosa Cimeira,osm,8306408585,"Gestosa Cimeira, Castanheira de Pera e Coentral, Castanheira de Pera, Leiria, Portugal",Castanheira de Pera,Portugal,0.45,place,hamlet,40.0010603,-8.1909977,30.439075324221346
Gibraltar,osm,416758180,"Gibraltar, Mâncio Lima, Mâncio Lima, Região Geográfica Imediata de Cruzeiro do Sul, Região Geográfica Intermediária de Cruzeiro do Sul, Acre, Região Norte, Brasil",Mâncio Lima,Brasil,0.36,place,hamlet,-7.4526933,-73.5917411,8494.286112607095
Giela,osm,5636296,"Giela, Faquelo, Arcos de Valdevez (São Paio) e Giela, Arcos de Valdevez, Viana do Castelo, Portugal",Arcos de Valdevez (São Paio) e Giela,Portugal,0.4109387981495773,boundary,historic,41.85411705,-8.411517510724583,182.876974905692
Giestal,osm,4160104361,"Giestal, Paços de Ferreira, Modelos, Paços de Ferreira, Porto, PT-13, Portugal",Paços de Ferreira,Portugal,0.36,place,neighbourhood,41.2577907,-8.3807907,116.70463569795224
"Gimonde, Bragança",osm,5803675,"Gimonde, Bragança, Bragança, Portugal",Bragança,Portugal,0.5700000000000001,boundary,administrative,41.8030417,-6.6992712,229.12291540837728
"Gião, Vila do Conde",osm,5989548,"Malta, Vila do Conde, Porto, PT-13, Portugal",Vila do Conde,Portugal,0.7279649565859212,boundary,administrative,41.3102802,-8.6766877,124.28728847644172
"Giões, Faro",osm,6430060,"Giões, Alcoutim, Faro, PT-08, Portugal",Alcoutim,Portugal,0.4753513341109713,boundary,administrative,37.4710082,-7.6945414,310.33972325315085
Goiaba,osm,4716958526,"Goiaba, Igarapé do Meio, Região Geográfica Imediata de Santa Inês, Região Geográfica Intermediária de Santa Inês-Bacabal, Maranhão, Região Nordeste, Brasil",Igarapé do Meio,Brasil,0.385,place,village,-3.6939299,-45.1257259,6134.813832951291
"Goiana, Pernambuco",osm,303726,"Goiana, Região Geográfica Imediata de Goiana-Timbaúba, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, Brasil",Goiana,Brasil,0.6817967952687436,boundary,administrative,-7.5846184,-34.94876881232423,5951.522472220113
"Goiana, Pernambuco, Brasil",osm,303726,"Goiana, Região Geográfica Imediata de Goiana-Timbaúba, Região Metropolitana do Recife, Região Geográfica Intermediária do Recife, Pernambuco, Região Nordeste, Brasil",Goiana,Brasil,0.7917967952687437,boundary,administrative,-7.5846184,-34.94876881232423,5951.522472220113
Goiás,osm,334443,"Goiás, Região Centro-Oeste, Brasil",,Brasil,0.7180936297192896,boundary,administrative,-15.9323662,-50.1392928,7566.862240312046
Gojim,osm,3435844933,"Gojim, Gwangang Chata, Hawul, Borno, Nigeria",Gwangang Chata,Nigeria,0.36,place,hamlet,10.3070565,12.1276634,3884.393844083915
"Golegã, Santarém",osm,5400344,"Golegã, Santarém, Portugal",Golegã,Portugal,0.6425802033167898,boundary,administrative,39.4017959,-8.4867361,89.60044517324089
Golfar,osm,8263517005,"Golfar, Moreira de Rei, Trancoso, Guarda, Portugal",Trancoso,Portugal,0.36,place,hamlet,40.8146876,-7.3336594,114.53396966920548
Golim,osm,8612330525,"Encruzilhada Golim, Anita Garibaldi, Região Geográfica Imediata de Lages, Região Geográfica Intermediária de Lages, Santa Catarina, Brasil",Anita Garibaldi,Brasil,0.35,place,hamlet,-27.7578166,-51.0145005,8719.400280247368
Golpilheira,osm,6545029,"Golpilheira, Batalha, Leiria, Portugal",Batalha,Portugal,0.3663219431370922,boundary,administrative,39.6857321,-8.8187985,66.94872283486356
Gondarem,osm,1666528338,"Gondarém, Gondarém, Vila Nova de Cerveira, Viana do Castelo, Portugal",Gondarém,Portugal,0.2879976529248165,place,village,41.9180405,-8.7565395,191.9933648873518
"Gondelim, Penacova",osm,1910742364,"Gondelim, Penacova, Penacova, Coimbra, Portugal",Penacova,Portugal,0.47,place,hamlet,40.3070219,-8.2601734,17.925868205665097
Gondiães,osm,5163285271,"Gondiães, Gondiães e Vilar de Cunhas, Cabeceiras de Basto, Braga, Portugal",Cabeceiras de Basto,Portugal,0.36,place,hamlet,41.5932621,-7.8439052,161.52609540214436
"Gondomar, São Cosme",osm,3383115,"Gondomar (São Cosme), Valbom e Jovim, Gondomar, Porto, PT-13, Portugal",Gondomar,Portugal,0.7645160806898845,boundary,administrative,41.1398199,-8.5326269,103.93223567251252
Gonta,osm,6451766,"Parada de Gonta, Tondela, Viseu, Portugal",Tondela,Portugal,0.4161679663385328,boundary,administrative,40.5830424,-7.9963146,55.412091444648105
Gonza,osm,1243753282,"La Gonza, Velamazán, Soria, ES-SO, Castilla y León, España",,España,0.225,place,locality,41.4573294,-2.7604405,497.5192645048856
Gonça,osm,4112134,"Guimarães, Braga, Portugal",Guimarães,Portugal,0.4324057754348258,boundary,administrative,41.51485265,-8.24812729031708,145.9641476664954
Gonçalo de Amarante,osm,25613461,"Amarante, Amarante, Porto, PT-13, Portugal",Amarante,Portugal,0.6649396727309868,place,city,41.2699316,-8.0804563,121.54656009670012
"Gorjões, Faro",osm,4951120182,"Gorjões, Santa Bárbara de Nexe, Faro, Faro, PT-08, Portugal",Faro,Portugal,0.47,place,hamlet,37.1332414,-7.9546487,343.7173299430767
Gosende,osm,6338922,"Gosende, Castro Daire, Viseu, Portugal",Castro Daire,Portugal,0.3886886794586239,boundary,administrative,41.0083477,-7.9058671,99.23688760935045
Gosendo de Mortágua,osm,5301500319,"Vila Gosendo, Vila Meã, Sobral, Mortágua, Viseu, Portugal",Mortágua,Portugal,0.46,place,neighbourhood,40.4190669,-8.2213622,29.238501925004947
Goudin,osm,4740157177,"Goudin, Gondrin, Condom, Gers, Occitanie, France métropolitaine, France",Condom,France,0.3099999999999999,place,isolated_dwelling,43.8543781,0.2688354,825.5171873309782
"Gouveia, Bragança",osm,1503943806,"Gouveia, Alfândega da Fé, Bragança, Portugal",Alfândega da Fé,Portugal,0.495,place,village,41.291711,-6.9973375,170.45313019057727
"Gouveia, São Paio",osm,6334828,"São Paio, Gouveia, Guarda, Portugal",Gouveia,Portugal,0.561308416199056,boundary,administrative,40.513401,-7.5837762,79.19911601966606
"Gouveias, Pinhel",osm,1639860717,"Gouveias, Sul de Pinhel, Pinhel, Guarda, Portugal",Sul de Pinhel,Portugal,0.495,place,village,40.6569739,-7.1634284,118.19107439728212
Gouvinhas de Baixo,osm,8830494157,"Quinta da Costa de Baixo, Gouvinhas, Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.51,place,farm,41.1651791,-7.6522475,124.85836053630815
"Gouvinhas, Vila Real",osm,4203941,"Gouvinhas, Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.5979976529248165,boundary,administrative,41.1834941,-7.6340419,127.39247169838252
Gouvães do Douro,osm,3192039403,"Gouvães do Douro, Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.5723437491030712,place,village,41.1963566,-7.573509,131.3415376198192
"Gouvães, Sabrosa, Vila Real",osm,4203955,"Provesende, Gouvães do Douro e São Cristóvão do Douro, Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.76,boundary,administrative,41.20897665,-7.56417945960121,132.94213667133363
"Gouvães, Vila Real",osm,4203955,"Provesende, Gouvães do Douro e São Cristóvão do Douro, Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.65,boundary,administrative,41.20897665,-7.56417945960121,132.94213667133363
Goís,osm,5395070,"Góis, Coimbra, Portugal",Góis,Portugal,0.4144059263063586,boundary,administrative,40.1546195,-8.1099454,27.54911223658618
"Graciosa, Açores",osm,4822053,"Ilha Graciosa, Luz, Santa Cruz da Graciosa, Açores, Portugal",Santa Cruz da Graciosa,Portugal,0.6290421262462382,place,island,39.05289005,-28.01297922474097,1683.0448255776212
"Grada, Anadia",osm,1265103854,"Grada, Vila Nova de Monsarros, Anadia, Aveiro, Portugal",Anadia,Portugal,0.47,place,hamlet,40.4023962,-8.4329553,21.658097498872653
Grade,osm,5636297,"Grade, Grade, Grade e Carralcova, Arcos de Valdevez, Viana do Castelo, Portugal",Grade e Carralcova,Portugal,0.4109387981495773,boundary,historic,41.87021505,-8.374643874603814,184.7114132664772
Grades,osm,2611240141,"As Grades, As Achas, A Cañiza, A Paradanta, Pontevedra, Galicia, España",A Cañiza,España,0.35,place,hamlet,42.2181023,-8.2867197,223.60741063075423
Granda,osm,3415297699,"Granda, Gondifelos, Gondifelos, Cavalões e Outiz, Vila Nova de Famalicão, Braga, Portugal","Gondifelos, Cavalões e Outiz",Portugal,0.36,place,neighbourhood,41.4168443,-8.6021938,135.12680500797762
"Granja Nova, Alcobaça",osm,9335161951,"Quinta da Mata, Vimeiro, Alcobaça, Leiria, Portugal",Alcobaça,Portugal,0.3099999999999999,place,farm,39.4877352,-9.0129191,94.3836036363186
Granja de Caria,osm,1458213481,"Granja do Paiva, Caria, Moimenta da Beira, Viseu, Portugal",Caria,Portugal,0.46,place,hamlet,40.9091969,-7.6322491,102.91790573398228
"Granja de Espinho, Coimbra",osm,8582689842,"Quinta da Mizarela, Benfeita, Arganil, Coimbra, Portugal",Arganil,Portugal,0.3099999999999999,place,farm,40.2165721,-7.9371726,41.62611108523815
Granja de Penedono,osm,1198242984,"Granja, Penedono, Viseu, Portugal",Penedono,Portugal,0.495,place,village,41.0115132,-7.4010786,124.48358272948252
Granja de São Pedro,osm,8474110306,"Fazenda Yoba, Chibia, Huíla, Angola",,Angola,0.1999999999999999,place,farm,-15.1890334,13.6867035,6546.125623027574
Granja de Ulmeiro,osm,6553745,"Granja do Ulmeiro, Soure, Coimbra, Portugal",Soure,Portugal,0.55,boundary,administrative,40.1612544,-8.6328404,18.345810337442344
"Granja, Alijó, Vila Real",osm,1723339099,"Granja, Alijó, Alijó, Vila Real, Portugal",Alijó,Portugal,0.67,place,hamlet,41.2644,-7.4791894,142.0313643004129
"Granja, Ançã",osm,1326933332,"Granja da Ançã, Ançã, Cantanhede, Coimbra, Portugal",Ançã,Portugal,0.46,place,hamlet,40.2684758,-8.502666,9.408454456408789
"Granja, Coimbra",osm,4209275492,"Granja, Figueira de Lorvão, Penacova, Coimbra, Portugal",Penacova,Portugal,0.47,place,hamlet,40.2782061,-8.3464198,10.37468585084262
"Granja, Semide",osm,253232259,"Granja de Semide, Semide e Rio Vide, Miranda do Corvo, Coimbra, Portugal",Miranda do Corvo,Portugal,0.45,place,hamlet,40.1538513,-8.3313709,10.017082518752686
"Granja, Trancoso",osm,6372240,"Granja, Trancoso, Guarda, Portugal",Trancoso,Portugal,0.5700000000000001,boundary,administrative,40.7485317,-7.2053673,119.67946209518242
Granjão,osm,3903870099,"Granjão e Carvalheira, Moinhos, Paderne, Paderne, Melgaço, Viana do Castelo, Portugal",Paderne,Portugal,0.35,place,neighbourhood,42.0964174,-8.2719814,210.1837964884963
Graça,osm,6520050,"Graça, Graça, São Vicente, Lisboa, Lisboa, Portugal",Lisboa,Portugal,0.4982193556092346,boundary,historic,38.7188219,-9.129190598039688,175.9998170427876
"Gração, Sobrado",osm,2739049504,"Gração, Sobrado, Sobrado e Bairros, Castelo de Paiva, Aveiro, Portugal",Castelo de Paiva,Portugal,0.47,place,neighbourhood,41.039776,-8.2638541,93.44275197774203
"Grijó, Porto",osm,4015684781,"Grijó, Porto, PT-13, Portugal",Grijó,Portugal,0.5430614454416833,place,town,41.0301159,-8.5783897,92.26278983303584
"Grilo, Lisboa",osm,8316826373,"Bairro do Grilo, Camarate, Unhos e Apelação, Loures, Lisboa, Portugal",Loures,Portugal,0.46,place,neighbourhood,38.8051688,-9.1426751,167.44124143182307
Grimancelos,osm,4060206,"Grimancelos, Viatodos, Grimancelos, Minhotães e Monte de Fralães, Barcelos, Braga, Portugal",Barcelos,Portugal,0.4631597982684129,boundary,historic,41.44133145,-8.583477075947576,137.66862779944938
"Grândola, Setúbal",osm,5401848,"Grândola, Setúbal, Portugal",Grândola,Portugal,0.6478021975942903,boundary,administrative,38.1761212,-8.5680717,225.8469677611123
"Grão Pará, Brasil",osm,296725,"Grão-Pará, Região Geográfica Imediata de Tubarão, Região Geográfica Intermediária de Criciúma, Santa Catarina, Brasil",Grão-Pará,Brasil,0.7432740980720343,boundary,administrative,-28.12439725,-49.348347380871886,8668.591666767898
"Grão, Pará",osm,415524018,"Grão-Pará, Grão-Pará, Região Geográfica Imediata de Tubarão, Região Geográfica Intermediária de Criciúma, Santa Catarina, Brasil",Grão-Pará,Brasil,0.475,place,village,-28.1856937,-49.2163956,8667.78243552744
"Grão, Pará, Brasil",osm,415524018,"Grão-Pará, Grão-Pará, Região Geográfica Imediata de Tubarão, Região Geográfica Intermediária de Criciúma, Santa Catarina, Brasil",Grão-Pará,Brasil,0.5850000000000001,place,village,-28.1856937,-49.2163956,8667.78243552744
Guadalupe,osm,372736877,"Guadalupe, Évora, Évora, Portugal",Évora,Portugal,0.385,place,village,38.5677679,-8.0251291,185.2855758242978
Guarapiranga,osm,3011422,"Guarapiranga, Ribeirão Bonito, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil",Ribeirão Bonito,Brasil,0.41,boundary,administrative,-21.9640116,-48.23584936111111,8025.474494558298
"Guaratinguetá, Brasil",osm,298076,"Guaratinguetá, Região Imediata de Guaratinguetá, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil",Guaratinguetá,Brasil,0.7500765261750919,boundary,administrative,-22.8057839,-45.1908926,7949.576490086722
"Guarda, São Vicente",osm,8092943665,"São Vicente, Santiago da Guarda, Ansião, Leiria, Portugal",Ansião,Portugal,0.55,place,hamlet,39.919312,-8.4673036,32.183998618453025
Guardizela,osm,3131504273,"Guardizela, Guardizela, Braga, Portugal",Guardizela,Portugal,0.4310731310973491,place,village,41.3874758,-8.3697895,131.1308073582726
Guardão,osm,6451762,"Guardão, Tondela, Viseu, Portugal",Tondela,Portugal,0.4258021943488055,boundary,administrative,40.57191,-8.167628715959633,46.03653250166726
"Gueral, Braga",osm,4056537,"Gueral, Chorente, Góios, Courel, Pedra Furada e Gueral, Barcelos, Braga, Portugal",Barcelos,Portugal,0.5507179767809985,boundary,historic,41.45577365,-8.629680362128285,139.6906081389049
Guide,osm,4394259667,"Guide, Raimonda, Paços de Ferreira, Porto, PT-13, Portugal",Paços de Ferreira,Portugal,0.36,place,neighbourhood,41.317851,-8.3305601,123.57542395636492
Guifões,osm,100084476,"Guifões, Porto, PT-13, Portugal",Guifões,Portugal,0.41,place,town,41.2000334,-8.6654875,112.07019922186385
"Guifões, Porto",osm,100084476,"Guifões, Porto, PT-13, Portugal",Guifões,Portugal,0.52,place,town,41.2000334,-8.6654875,112.07019922186385
Guimara,osm,349248676,"Guímara, Peranzanes, El Bierzo, León, Castilla y León, España",Peranzanes,España,0.275,place,village,42.8993048,-6.6896929,332.19646424195065
Guimares,osm,10264180,"Deputado Ulisses Guimares, Granito, Granito, Região Geográfica Imediata de Araripina, Região Geográfica Intermediária de Petrolina, Pernambuco, Região Nordeste, Brasil",Granito,Brasil,0.35,boundary,administrative,-7.7115659,-39.6191775,6197.5657665310455
Guisande,osm,4139394,"Guisande, Guisande e Oliveira (São Pedro), Braga, Braga, Portugal",Braga,Portugal,0.4462245296868723,boundary,historic,41.47899865,-8.450441269014242,141.22474998880318
Gulpilhares,osm,4015684782,"Gulpilhares, Porto, PT-13, Portugal",,Portugal,0.385,place,village,41.075126,-8.6354469,97.97104801723302
Gândara de Mortágua,osm,5302306864,"Gândara, Mortágua, Vale de Remígio, Cortegaça e Almaça, Mortágua, Viseu, Portugal",Mortágua,Portugal,0.5700000000000001,place,hamlet,40.4052941,-8.2417631,26.982815094341
"Gêmeos, Braga",osm,3102162008,"Gémeos, Braga, Portugal",,Portugal,0.4645448542953272,place,village,41.3984886,-8.256524,133.03891841458014
"Gêmeos, Guimarães",osm,4075290,"Gémeos, Fafe, Braga, Portugal",Fafe,Portugal,0.4645448542953272,boundary,historic,41.40137635,-8.255274871625641,133.36909269466685
"Góis, Barcelos",osm,5481298876,"Casal dos Barcelos, Alvares, Góis, Coimbra, Portugal",Góis,Portugal,0.46,place,hamlet,40.0500772,-8.0502315,36.48349440360762
Gôa,osm,11251493,"Goa, India",,India,0.62878506312041,boundary,administrative,15.3503192,74.10178169795284,8298.227208796092
Hamburgo,osm,3837325194,"Hamburgo, Pacaraima, Pacaraima, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil",Pacaraima,Brasil,0.36,place,hamlet,4.2212111,-60.8076722,6577.199662382581
Herrero,osm,1243302169,"Herrero, Retamoso de la Jara, La Jara, Toledo, Castilla-La Mancha, España",,España,0.235,place,locality,39.7300544,-4.7675555,316.98949990471914
Horta da Vilariça,osm,5717581,"Horta da Vilariça, Torre de Moncorvo, Bragança, Portugal",Torre de Moncorvo,Portugal,0.65,boundary,administrative,41.23274,-7.1218623,158.44248295462364
"Horta, Coimbra",osm,5295369255,"Horta, Marco do Distrito, Porto Coelheiro, Soure, Soure, Coimbra, Portugal",Soure,Portugal,0.345,place,locality,40.0332634,-8.5726094,23.024785205139214
"Horta, Guarda",osm,6393404,"Horta, Vila Nova de Foz Coa, Guarda, Portugal",Vila Nova de Foz Coa,Portugal,0.5700000000000001,boundary,administrative,41.0654267,-7.3122513,133.99463345718632
"Horta, Vila",osm,6393404,"Horta, Vila Nova de Foz Coa, Guarda, Portugal",Vila Nova de Foz Coa,Portugal,0.56,boundary,administrative,41.0654267,-7.3122513,133.99463345718632
