pop,date_in,date_max,name,name_normalized,id_ine_inspire,geonamesid,context_0,context_1,context_2,context_3,country,gaz_id_explicit,latitude,longitude,code,dsg,level,inside,address,geonames_name,gazetteer,total_score,date,wikidata_id
1,1905-10-03,1905-10-03,"Povoação, Ilha de São Miguel, Açores","Povoação, Ilha de São Miguel, Açores",,8010688,Povoação,Ilha de São Miguel,Açores,,Portugal,,37.76471,-25.24487,PRT.2.11.5_1,Povoação,3.0,PRT.2.11_1,"Povoação, Povoação, Povoação, Azores",Povoação,geonames-pt,24.166666666666668,2024-11-10 14:52:29.205703,Q565726
1,1540-05-20,1540-05-20,"Povolina, Viseu","Povolina, Viseu",,,Povolina,Viseu,,,Portugal,,,,,,,,,,,,,
1,1784-10-31,1784-10-31,"Povos, Lisboa","Povos, Lisboa",,2264347,Povos,Lisboa,,,Portugal,,38.97271,-8.98321,PRT.12.16.12_1,Vila Franca de Xira,3.0,PRT.12.16_1,"Povos, Vila Franca de Xira, Vila Franca de Xira, Lisboa",Povos,geonames-pt,15.0,2024-11-10 14:52:32.367881,*notfound*
1,1904-10-03,1904-10-03,"Poça de Canto, Meda","Poça de Canto, Meda",,8014119,Poça de Canto,Meda,,,Portugal,,40.99424,-7.27699,PRT.10.9.12_1,Poço do Canto,3.0,PRT.10.9_1,"Poço do Canto, Poço do Canto, Mêda, Guarda",Poço do Canto,geonames-pt,12.211538461538462,2024-11-10 14:52:32.890985,Q2107245
1,1777-11-26,1777-11-26,"Poço Monchinho, Penela","Poço Monchinho, Penela",,,Poço Monchinho,Penela,,,Portugal,,,,,,,,,,,,,
1,1757-12-09,1757-12-09,Poço de Loudos,Poço de Loudos,,,Poço de Loudos,,,,Portugal,,,,,,,,,,,,,
1,1728-10-01,1728-10-01,"Poço do Canto, Mêda","Poço do Canto, Mêda",,8014119,Poço do Canto,Mêda,,,Portugal,,40.99424,-7.27699,PRT.10.9.12_1,Poço do Canto,3.0,PRT.10.9_1,"Poço do Canto, Poço do Canto, Mêda, Guarda",Poço do Canto,geonames-pt,20.0,2024-11-10 14:52:29.797263,Q2107245
1,1765-10-01,1765-10-01,"Poço do Canto, Ranhados","Poço do Canto, Ranhados",,,Poço do Canto,Ranhados,,,Portugal,,,,,,,,,,,,,
1,1729-10-01,1729-10-01,Prado Gatão,Prado Gatão,,2735738,Prado Gatão,,,,Portugal,,41.43217,-6.43165,PRT.5.6.10_1,Palaçoulo,3.0,PRT.5.6_1,"Prado Gatão, Palaçoulo, Miranda do Douro, Bragança",Prado Gatão,geonames-pt,10.0,2024-11-10 14:52:33.426542,Q2107338
1,1572-10-01,1572-10-01,"Prado, Caria","Prado, Caria",,,Prado,Caria,,,Portugal,,,,,,,,,,,,,
1,1891-10-20,1891-10-20,"Prado, Sernancelhe","Prado, Sernancelhe",,,Prado,Sernancelhe,,,Portugal,,,,,,,,,,,,,
1,1818-10-31,1818-10-31,"Prado, Tomar","Prado, Tomar",,,Prado,Tomar,,,Portugal,,,,,,,,,,,,,
1,1567-03-03,1567-03-03,"Prados, Guarda","Prados, Guarda",,8012083,Prados,Guarda,,,Portugal,,40.55425,-7.39188,PRT.10.3.15_1,Prados,3.0,PRT.10.3_1,"Prados, Prados, Celorico da Beira, Guarda",Prados,geonames-pt,20.0,2024-11-10 14:52:29.798184,Q24212
1,1754-10-01,1754-10-01,"Prados, Rio das Mortes, Brasil","Prados, Rio das Mortes, Brasil",,,Prados,Rio das Mortes,,,Brasil,,,,,,,,,,,,,
1,1729-12-05,1729-12-05,Praga,Praga,,,Praga,,,,Portugal,,,,,,,,,,,,,
1,1733-12-25,1733-12-25,Pragal,Pragal,,8013117,Pragal,,,,Portugal,,38.67235,-9.17589,PRT.17.3.9_1,Pragal,3.0,PRT.17.3_1,"Pragal, Pragal, Almada, Setúbal",Pragal,geonames-pt,15.0,2024-11-10 14:52:32.078562,Q33842918
1,1750-10-01,1750-10-01,"Pragal, Almada","Pragal, Almada",,8013117,Pragal,Almada,,,Portugal,,38.67235,-9.17589,PRT.17.3.9_1,Pragal,3.0,PRT.17.3_1,"Pragal, Pragal, Almada, Setúbal",Pragal,geonames-pt,20.0,2024-11-10 14:52:29.799082,Q33842918
1,1758-10-01,1758-10-01,Praia,Praia,,,Praia,,,,Portugal,,,,,,,,,,,,,
1,1890-10-16,1890-10-16,Prainha do Norte,Prainha do Norte,,,Prainha do Norte,,,,Portugal,,,,,,,,,,,,,
1,1881-10-11,1881-10-11,"Prainha do Norte, Açores","Prainha do Norte, Açores",,,Prainha do Norte,Açores,,,Portugal,,,,,,,,,,,,,
1,1878-10-15,1878-10-15,"Prainha, Horta, Açores","Prainha, Horta, Açores",,8013514,Prainha,Horta,Açores,,Portugal,,38.46922,-28.23052,PRT.2.16.1_1,Prainha,3.0,PRT.2.16_1,"Prainha, Prainha, São Roque do Pico, Azores",Prainha,geonames-pt,19.166666666666668,2024-11-10 14:52:30.292255,Q2338463
1,1767-10-01,1767-10-01,"Praça Nova da Colonia do Sacramento, Rio de Janeiro, Brasil","Praça Nova da Colonia do Sacramento, Rio de Janeiro, Brasil",,,Praça Nova da Colonia do Sacramento,Rio de Janeiro,,,Brasil,,,,,,,,,,,,,
1,1787-10-31,1787-10-31,Praça da Nova Colónia do Sacaramento,Praça da Nova Colónia do Sacaramento,,,Praça da Nova Colónia do Sacaramento,,,,Portugal,,,,,,,,,,,,,
1,1896-10-13,1896-10-13,"Praçais, Cabril","Praçais, Cabril",,2735759,Praçais,Cabril,,,Portugal,,40.09336,-7.91062,PRT.7.12.1_1,Cabril,3.0,PRT.7.12_1,"Praçais, Cabril, Pampilhosa da Serra, Coimbra",Praçais,geonames-pt,15.0,2024-11-10 14:52:32.368747,*notfound*
1,1762-10-01,1762-10-01,"Praço de Santos, Brasil","Praço de Santos, Brasil",,,Praço de Santos,,,,Brasil,,,,,,,,,,,,,
1,1608-12-12,1608-12-12,Predogão,Predogão,,,Predogão,,,,Portugal,,,,,,,,,,,,,
1,1696-10-01,1696-10-01,Preselada,Preselada,,,Preselada,,,,Portugal,,,,,,,,,,,,,
1,1729-11-10,1729-11-10,"Prezas, Catalunha","Prezas, Catalunha",,,Prezas,Catalunha,,,Portugal,,,,,,,,,,,,,
1,1764-10-01,1764-10-01,Prezegueda,Prezegueda,,,Prezegueda,,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,"Proa, Penedono","Proa, Penedono",,,Proa,Penedono,,,Portugal,,,,,,,,,,,,,
1,1813-10-23,1813-10-23,Proença -a-Velha,Proença -a-Velha,,,Proença -a-Velha,,,,Portugal,,,,,,,,,,,,,
1,1882-10-13,1882-10-13,Proença a Nova,Proença a Nova,,,Proença a Nova,,,,Portugal,,,,,,,,,,,,,
1,1620-10-09,1620-10-09,"Proença, Pinhel","Proença, Pinhel",,,Proença,Pinhel,,,Portugal,,,,,,,,,,,,,
1,1622-11-22,1622-11-22,"Proença, a, Nova","Proença, a, Nova",,,Proença,a,Nova,,Portugal,,,,,,,,,,,,,
1,1755-01-15,1755-01-15,Proneça-a-Nova,Proneça-a-Nova,,,Proneça-a-Nova,,,,Portugal,,,,,,,,,,,,,
1,1749-10-01,1749-10-01,Provensede,Provensede,,,Provensede,,,,Portugal,,,,,,,,,,,,,
1,1641-10-15,1641-10-15,Provensende,Provensende,,,Provensende,,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,Provesendo,Provesendo,,,Provesendo,,,,Portugal,,,,,,,,,,,,,
1,1591-11-02,1591-11-02,Provosende,Provosende,,,Provosende,,,,Portugal,,,,,,,,,,,,,
1,1764-10-01,1764-10-01,"Prozelo, Santa Maria de","Prozelo, Santa Maria de",,,Prozelo,Santa Maria de,,,Portugal,,,,,,,,,,,,,
1,1733-10-01,1733-10-01,Prozende,Prozende,,,Prozende,,,,Portugal,,,,,,,,,,,,,
1,1761-10-01,1761-10-01,Pulga,Pulga,,2264305,Pulga,,,,Portugal,,39.83804,-8.45909,PRT.11.2.1_1,Almoster,3.0,PRT.11.2_1,"Pulga, Almoster, Alvaiázere, Leiria",Pulga,geonames-pt,10.0,2024-11-10 14:52:33.427533,*notfound*
1,1803-10-10,1803-10-10,"Punhe, Barcelos","Punhe, Barcelos",,,Punhe,Barcelos,,,Portugal,,,,,,,,,,,,,
1,1592-10-06,1592-10-06,Punhede,Punhede,,,Punhede,,,,Portugal,,,,,,,,,,,,,
1,1756-10-01,1756-10-01,"Pussos, Alvaiázere","Pussos, Alvaiázere",,8012325,Pussos,Alvaiázere,,,Portugal,,39.80012,-8.372,PRT.11.2.6_1,Pussos,3.0,PRT.11.2_1,"Pussos, Pussos, Alvaiázere, Leiria",Pussos,geonames-pt,20.0,2024-11-10 14:52:29.799985,Q954675
1,1751-11-16,1751-11-16,"Pussos, Loureira","Pussos, Loureira",,,Pussos,Loureira,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,Pé de Serra,Pé de Serra,,,Pé de Serra,,,,Portugal,,,,,,,,,,,,,
1,1747-12-09,1747-12-09,Pêra de Moço,Pêra de Moço,,,Pêra de Moço,,,,Portugal,,,,,,,,,,,,,
1,1740-10-01,1740-10-01,"Pêra de Moço, Guarda","Pêra de Moço, Guarda",,8014105,Pêra de Moço,Guarda,,,Portugal,,40.60931,-7.2028,PRT.10.7.34_1,Pêra do Moço,3.0,PRT.10.7_1,"Pêra do Moço, Pêra do Moço, Guarda, Guarda",Pêra do Moço,geonames-pt,14.166666666666666,2024-11-10 14:52:32.712571,Q45882
1,1858-10-09,1858-10-09,"Pêra, Viseu","Pêra, Viseu",,,Pêra,Viseu,,,Portugal,,,,,,,,,,,,,
1,1823-10-29,1823-10-29,"Pêro Viseu, Fundão","Pêro Viseu, Fundão",,8011697,Pêro Viseu,Fundão,,,Portugal,,40.19871,-7.43257,PRT.6.4.23_1,Pêro Viseu,3.0,PRT.6.4_1,"Pêro Viseu, Pêro Viseu, Fundão, Castelo Branco",Pêro Viseu,geonames-pt,20.0,2024-11-10 14:52:29.800889,Q1024278
1,1784-10-19,1784-10-19,Póvoa Nova de Santa Cristina,Póvoa Nova de Santa Cristina,,,Póvoa Nova de Santa Cristina,,,,Portugal,,,,,,,,,,,,,
1,1763-10-01,1763-10-01,Póvoa Varzim,Póvoa Varzim,,,Póvoa Varzim,,,,Portugal,,,,,,,,,,,,,
1,1730-01-10,1730-01-10,Póvoa da Abraveia,Póvoa da Abraveia,,,Póvoa da Abraveia,,,,Portugal,,,,,,,,,,,,,
1,1754-10-01,1754-10-01,Póvoa da Atalaia,Póvoa da Atalaia,,2735829,Póvoa da Atalaia,,,,Portugal,,40.06457,-7.43446,PRT.6.4.24_1,Póvoa de Atalaia,3.0,PRT.6.4_1,"Póvoa da Atalaia, Póvoa de Atalaia, Fundão, Castelo Branco",Póvoa da Atalaia,geonames-pt,10.0,2024-11-10 14:52:33.428423,*notfound*
1,1653-10-17,1653-10-17,Póvoa da Azurara da Beira,Póvoa da Azurara da Beira,,,Póvoa da Azurara da Beira,,,,Portugal,,,,,,,,,,,,,
1,1802-10-31,1802-10-31,Póvoa da Beira,Póvoa da Beira,,,Póvoa da Beira,,,,Portugal,,,,,,,,,,,,,
1,1709-12-07,1709-12-07,Póvoa da Cioga do Campo,Póvoa da Cioga do Campo,,,Póvoa da Cioga do Campo,,,,Portugal,,,,,,,,,,,,,
1,1912-07-08,1912-07-08,"Póvoa da Forna, Troviscal, Oliveira do Bairro","Póvoa da Forna, Troviscal, Oliveira do Bairro",,,Póvoa da Forna,Troviscal,Oliveira do Bairro,,Portugal,,,,,,,,,,,,,
1,1755-06-07,1755-06-07,Póvoa da Golegã,Póvoa da Golegã,,,Póvoa da Golegã,,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,Póvoa da Moita,Póvoa da Moita,,,Póvoa da Moita,,,,Portugal,,,,,,,,,,,,,
1,1879-06-05,1879-06-05,Póvoa da Pampilhosa,Póvoa da Pampilhosa,,,Póvoa da Pampilhosa,,,,Portugal,,,,,,,,,,,,,
1,1878-06-21,1878-06-21,Póvoa da Rainha,Póvoa da Rainha,,2735820,Póvoa da Rainha,,,,Portugal,,40.53739,-7.70642,PRT.10.6.3_1,Cativelos,3.0,PRT.10.6_1,"Póvoa da Rainha, Cativelos, Gouveia, Guarda",Póvoa da Rainha,geonames-pt,10.0,2024-11-10 14:52:33.429307,*notfound*
1,1750-10-01,1750-10-01,Póvoa da Sardinha,Póvoa da Sardinha,,,Póvoa da Sardinha,,,,Portugal,,,,,,,,,,,,,
1,1760-11-18,1760-11-18,"Póvoa das Quartas, Lagos da Beira","Póvoa das Quartas, Lagos da Beira",,2735815,Póvoa das Quartas,Lagos da Beira,,,Portugal,,40.36341,-7.80283,PRT.7.11.7_1,Lagos da Beira,3.0,PRT.7.11_1,"Póvoa das Quartas, Lagos da Beira, Oliveira do Hospital, Coimbra",Póvoa das Quartas,geonames-pt,15.0,2024-11-10 14:52:32.369617,*notfound*
1,1758-10-30,1758-10-30,Póvoa de Abraveses,Póvoa de Abraveses,,,Póvoa de Abraveses,,,,Portugal,,,,,,,,,,,,,
1,1750-10-01,1750-10-01,Póvoa de Abravezes,Póvoa de Abravezes,,,Póvoa de Abravezes,,,,Portugal,,,,,,,,,,,,,
1,1827-10-15,1827-10-15,Póvoa de Agrações,Póvoa de Agrações,,8014444,Póvoa de Agrações,,,,Portugal,,41.60068,-7.49738,PRT.19.3.23_1,Póvoa de Agrações,3.0,PRT.19.3_1,"Póvoa de Agrações, Póvoa de Agrações, Chaves, Vila Real",Póvoa de Agrações,geonames-pt,15.0,2024-11-10 14:52:32.079640,Q194591
1,1732-10-01,1732-10-01,Póvoa de Aguiar,Póvoa de Aguiar,,,Póvoa de Aguiar,,,,Portugal,,,,,,,,,,,,,
1,1742-10-01,1742-10-01,Póvoa de Alravia,Póvoa de Alravia,,,Póvoa de Alravia,,,,Portugal,,,,,,,,,,,,,
1,1905-10-03,1905-10-03,Póvoa de Atalaia,Póvoa de Atalaia,,8014261,Póvoa de Atalaia,,,,Portugal,,40.06528,-7.42058,PRT.6.4.24_1,Póvoa de Atalaia,3.0,PRT.6.4_1,"Póvoa de Atalaia, Póvoa de Atalaia, Fundão, Castelo Branco",Póvoa de Atalaia,geonames-pt,15.0,2024-11-10 14:52:32.080558,Q597216
1,1731-01-08,1731-01-08,Póvoa de Carvalho,Póvoa de Carvalho,,,Póvoa de Carvalho,,,,Portugal,,,,,,,,,,,,,
1,1589-10-19,1589-10-19,Póvoa de Cerrães,Póvoa de Cerrães,,,Póvoa de Cerrães,,,,Portugal,,,,,,,,,,,,,
1,1591-11-08,1591-11-08,Póvoa de Cervões,Póvoa de Cervões,,,Póvoa de Cervões,,,,Portugal,,,,,,,,,,,,,
1,1731-10-01,1731-10-01,Póvoa de Espinho,Póvoa de Espinho,,,Póvoa de Espinho,,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,"Póvoa de Lanhosos, Rendufe","Póvoa de Lanhosos, Rendufe",,,Póvoa de Lanhosos,Rendufe,,,Portugal,,,,,,,,,,,,,
1,1745-12-10,1745-12-10,Póvoa de Mortágua,Póvoa de Mortágua,,,Póvoa de Mortágua,,,,Portugal,,,,,,,,,,,,,
1,1753-11-09,1753-11-09,Póvoa de Pereira,Póvoa de Pereira,,,Póvoa de Pereira,,,,Portugal,,,,,,,,,,,,,
1,1618-10-20,1618-10-20,Póvoa de Santo Adrião,Póvoa de Santo Adrião,,8014606,Póvoa de Santo Adrião,,,,Portugal,,38.80016,-9.16395,PRT.12.11.6_1,Póvoa de Santo Adrião,3.0,PRT.12.11_1,"Póvoa de Santo Adrião, Póvoa de Santo Adrião, Odivelas, Lisboa",Póvoa de Santo Adrião,geonames-pt,15.0,2024-11-10 14:52:32.081473,Q511708
1,1803-10-08,1803-10-08,Póvoa de São Cosmes,Póvoa de São Cosmes,,,Póvoa de São Cosmes,,,,Portugal,,,,,,,,,,,,,
1,1722-10-01,1722-10-01,Póvoa de Tavares,Póvoa de Tavares,,,Póvoa de Tavares,,,,Portugal,,,,,,,,,,,,,
1,1900-10-15,1900-10-15,"Póvoa de Tonda, Tondela","Póvoa de Tonda, Tondela",,2735788,Póvoa de Tonda,Tondela,,,Portugal,,40.49368,-8.04263,PRT.20.21.22_1,Tonda,3.0,PRT.20.21_1,"Póvoa de Tonda, Tonda, Tondela, Viseu",Póvoa de Tonda,geonames-pt,15.0,2024-11-10 14:52:32.370500,*notfound*
1,1816-10-31,1816-10-31,"Póvoa de Valade, Aveiro","Póvoa de Valade, Aveiro",,2735773,Póvoa de Valade,Aveiro,,,Portugal,,40.57412,-8.5935,PRT.1.5.8_1,Nossa Senhora de Fátima,3.0,PRT.1.5_1,"Póvoa do Valado, Nossa Senhora de Fátima, Aveiro, Aveiro",Póvoa do Valado,geonames-pt,13.666666666666668,2024-11-10 14:52:32.781570,*notfound*
1,1737-11-16,1737-11-16,Póvoa de Várzea,Póvoa de Várzea,,,Póvoa de Várzea,,,,Portugal,,,,,,,,,,,,,
1,1765-10-01,1765-10-01,Póvoa do Alexandre,Póvoa do Alexandre,,,Póvoa do Alexandre,,,,Portugal,,,,,,,,,,,,,
1,1756-11-29,1756-11-29,Póvoa do Arneiro,Póvoa do Arneiro,,,Póvoa do Arneiro,,,,Portugal,,,,,,,,,,,,,
1,1643-10-29,1643-10-29,Póvoa do Campo,Póvoa do Campo,,,Póvoa do Campo,,,,Portugal,,,,,,,,,,,,,
1,1817-10-29,1817-10-29,"Póvoa do Casal, Guarda","Póvoa do Casal, Guarda",,,Póvoa do Casal,Guarda,,,Portugal,,,,,,,,,,,,,
1,1743-11-04,1743-11-04,"Póvoa do Castelo, Lanhoso","Póvoa do Castelo, Lanhoso",,,Póvoa do Castelo,Lanhoso,,,Portugal,,,,,,,,,,,,,
1,1737-10-01,1737-10-01,Póvoa do Espirito Santo,Póvoa do Espirito Santo,,,Póvoa do Espirito Santo,,,,Portugal,,,,,,,,,,,,,
1,1722-11-12,1722-11-12,Póvoa do Espírito Santo,Póvoa do Espírito Santo,,,Póvoa do Espírito Santo,,,,Portugal,,,,,,,,,,,,,
1,1713-10-01,1713-10-01,Póvoa do Gago,Póvoa do Gago,,,Póvoa do Gago,,,,Portugal,,,,,,,,,,,,,
1,1770-10-01,1770-10-01,Póvoa do Gaio,Póvoa do Gaio,,,Póvoa do Gaio,,,,Portugal,,,,,,,,,,,,,
1,1840-10-31,1840-10-31,Póvoa do Garção,Póvoa do Garção,,2735780,Póvoa do Garção,,,,Portugal,,40.40866,-8.5031,PRT.1.10.8_1,Ventosa do Bairro,3.0,PRT.1.10_1,"Póvoa do Garção, Ventosa do Bairro, Mealhada, Aveiro",Póvoa do Garção,geonames-pt,10.0,2024-11-10 14:52:33.430269,*notfound*
1,1782-10-23,1782-10-23,Póvoa do Pinheiro,Póvoa do Pinheiro,,2735776,Póvoa do Pinheiro,,,,Portugal,,40.25767,-8.48186,PRT.7.3.4_1,Antuzede,3.0,PRT.7.3_1,"Póvoa do Pinheiro, Antuzede, Coimbra, Coimbra",Póvoa do Pinheiro,geonames-pt,10.0,2024-11-10 14:52:33.431175,*notfound*
1,1854-10-03,1854-10-03,Póvoa do Rio de Moinhos,Póvoa do Rio de Moinhos,,8014535,Póvoa do Rio de Moinhos,,,,Portugal,,39.95326,-7.4903,PRT.6.2.18_1,Póvoa de Rio de Moinhos,3.0,PRT.6.2_1,"Póvoa de Rio de Moinhos, Póvoa de Rio de Moinhos, Castelo Branco, Castelo Branco",Póvoa de Rio de Moinhos,geonames-pt,9.565217391304348,2024-11-10 14:52:33.651593,Q1024293
1,1745-12-24,1745-12-24,Póvoa dos Forcados,Póvoa dos Forcados,,,Póvoa dos Forcados,,,,Portugal,,,,,,,,,,,,,
1,1761-01-15,1761-01-15,Póvoa dos Mosqueiros,Póvoa dos Mosqueiros,,2735775,Póvoa dos Mosqueiros,,,,Portugal,,40.37196,-8.07962,PRT.20.14.7_1,São João de Areias,3.0,PRT.20.14_1,"Póvoa dos Mosqueiros, São João de Areias, Santa Comba Dão, Viseu",Póvoa dos Mosqueiros,geonames-pt,10.0,2024-11-10 14:52:33.432092,*notfound*
1,1822-10-18,1822-10-18,"Póvoa e Meadas, Portalegre","Póvoa e Meadas, Portalegre",,2264351,Póvoa e Meadas,Portalegre,,,Portugal,,39.51046,-7.51765,PRT.14.5.1_1,Nossa Senhora da Graça de Póvoa,3.0,PRT.14.5_1,"Póvoa e Meadas, Nossa Senhora da Graça de Póvoa, Castelo de Vide, Portalegre",Póvoa e Meadas,geonames-pt,15.0,2024-11-10 14:52:30.513491,*notfound*
1,1755-01-16,1755-01-16,"Póvoa, Carregosa","Póvoa, Carregosa",,,Póvoa,Carregosa,,,Portugal,,,,,,,,,,,,,
1,1623-10-07,1623-10-07,"Póvoa, Castelo Branco","Póvoa, Castelo Branco",,,Póvoa,Castelo Branco,,,Portugal,,,,,,,,,,,,,
1,1758-11-18,1758-11-18,"Póvoa, Estarreja","Póvoa, Estarreja",,,Póvoa,Estarreja,,,Portugal,,,,,,,,,,,,,
1,1764-10-01,1764-10-01,"Póvoa, Lamego","Póvoa, Lamego",,,Póvoa,Lamego,,,Portugal,,,,,,,,,,,,,
1,1912-07-26,1912-07-26,"Póvoa, Lousã","Póvoa, Lousã",,,Póvoa,Lousã,,,Portugal,,,,,,,,,,,,,
1,1769-10-01,1769-10-01,"Póvoa, Penela da Beira","Póvoa, Penela da Beira",,,Póvoa,Penela da Beira,,,Portugal,,,,,,,,,,,,,
1,1871-10-10,1871-10-10,"Póvoa, Vila Real","Póvoa, Vila Real",,,Póvoa,Vila Real,,,Portugal,,,,,,,,,,,,,
1,1815-10-11,1815-10-11,"Póvoa, Vilar de Besteiros","Póvoa de Alagoa, Vilar de Besteiros, Tondela, Viseu",,2735831,Póvoa de Alagoa,Vilar de Besteiros,Tondela,Viseu,Portugal,,40.58996,-8.08146,PRT.20.21.26_1,Vilar de Besteiros,3.0,PRT.20.21_1,"Póvoa da Alagoa, Vilar de Besteiros, Tondela, Viseu",Póvoa da Alagoa,geonames-pt,29.333333333333336,2024-11-10 14:52:29.149717,*notfound*
1,1619-10-05,1619-10-05,Póvoa-a-Nova,Póvoa-a-Nova,,,Póvoa-a-Nova,,,,Portugal,,,,,,,,,,,,,
1,1755-10-01,1755-10-01,Póvoas,Póvoas,,,Póvoas,,,,Portugal,,,,,,,,,,,,,
1,1573-10-07,1573-10-07,Pôrto de Mós,Porto de Mós,,2264427,Porto de Mós,,,,Portugal,,39.60191,-8.81839,PRT.11.16.10_1,Porto de Mós (São João Baptista),3.0,PRT.11.16_1,"Porto de Mós, Porto de Mós (São João Baptista), Porto de Mós, Leiria",Porto de Mós,geonames-pt,15.0,2024-11-10 14:52:30.387063,Q1012710
1,1550-10-01,1550-10-01,Quarinocins (Navarra) Pamplona,Quarinocins (Navarra) Pamplona,,,Quarinocins (Navarra) Pamplona,,,,Portugal,,,,,,,,,,,,,
1,1713-10-01,1713-10-01,"Quatro Alagoas, Pombalinho","Quatro Alagoas, Pombalinho",,2735680,Quatro Alagoas,Pombalinho,,,Portugal,,40.0201,-8.49757,PRT.7.15.7_1,Pombalinho,3.0,PRT.7.15_1,"Quatro Lagoas, Pombalinho, Soure, Coimbra",Quatro Lagoas,geonames-pt,13.571428571428573,2024-11-10 14:52:32.810975,*notfound*
1,1738-11-05,1738-11-05,Quatro Irmãos,Quatro Irmãos,,,Quatro Irmãos,,,,Portugal,,,,,,,,,,,,,
1,1761-10-01,1761-10-01,"Quebrada, Penaguião","Quebrada, Penaguião",,,Quebrada,Penaguião,,,Portugal,,,,,,,,,,,,,
1,1701-10-01,1701-10-01,Queijada,Queijada,,8013349,Queijada,,,,Portugal,,41.71365,-8.5351,PRT.18.7.36_1,Queijada,3.0,PRT.18.7_1,"Queijada, Queijada, Ponte de Lima, Viana do Castelo",Queijada,geonames-pt,15.0,2024-11-10 14:52:32.082395,Q1022211
1,1866-07-17,1866-07-17,Queirela,Queirela,,2735664,Queirela,,,,Portugal,,40.71283,-7.97466,PRT.20.23.4_1,Bodiosa,3.0,PRT.20.23_1,"Queirela, Bodiosa, Viseu, Viseu",Queirela,geonames-pt,10.0,2024-11-10 14:52:33.433119,Q106602727
1,1787-10-31,1787-10-31,Queiriga,Queiriga,,8013979,Queiriga,,,,Portugal,,40.80435,-7.73918,PRT.20.22.4_1,Queiriga,3.0,PRT.20.22_1,"Queiriga, Queiriga, Vila Nova de Paiva, Viseu",Queiriga,geonames-pt,15.0,2024-11-10 14:52:32.083284,Q154141
1,1790-10-23,1790-10-23,"Queiroga, Viseu","Queiroga, Viseu",,8013979,Queiroga,Viseu,,,Portugal,,40.80435,-7.73918,PRT.20.22.4_1,Queiriga,3.0,PRT.20.22_1,"Queiriga, Queiriga, Vila Nova de Paiva, Viseu",Queiriga,geonames-pt,13.75,2024-11-10 14:52:32.754281,Q154141
1,1608-11-20,1608-11-20,Queirã,Queirã,,8014013,Queirã,,,,Portugal,,40.68868,-8.05589,PRT.20.24.9_1,Queirã,3.0,PRT.20.24_1,"Queirã, Queirã, Vouzela, Viseu",Queirã,geonames-pt,15.0,2024-11-10 14:52:32.084171,Q154163
1,1848-10-07,1848-10-07,Queitida,Queitida,,,Queitida,,,,Portugal,,,,,,,,,,,,,
1,1794-10-11,1794-10-11,"Queluz, Lisboa","Queluz, Lisboa",,8012550,Queluz,Lisboa,,,Portugal,,38.75494,-9.25912,PRT.12.13.13_1,Queluz,3.0,PRT.12.13_1,"Queluz, Queluz, Sintra, Lisboa",Queluz,geonames-pt,20.0,2024-11-10 14:52:29.968503,Q14808749
1,1725-10-01,1725-10-01,Quilo,Quilo,,,Quilo,,,,Portugal,,,,,,,,,,,,,
1,1578-11-05,1578-11-05,"Quimbre, Lamego","Quimbre, Lamego",,,Quimbre,Lamego,,,Portugal,,,,,,,,,,,,,
1,1908-10-06,1908-10-06,"Quimbres, Armamar","Quimbres, Armamar",,,Quimbres,Armamar,,,Portugal,,,,,,,,,,,,,
1,1757-02-10,1757-02-10,Quinchães,Quinchães,,8011155,Quinchães,,,,Portugal,,41.43317,-8.13688,PRT.4.7.24_1,Quinchães,3.0,PRT.4.7_1,"Quinchães, Quinchães, Fafe, Braga",Quinchães,geonames-pt,15.0,2024-11-10 14:52:32.085056,Q1022661
1,1843-10-24,1843-10-24,Quingostas,Quingostas,,,Quingostas,,,,Portugal,,,,,,,,,,,,,
1,1836-10-15,1836-10-15,Quinta d'Anta,Quinta d'Anta,,,Quinta d'Anta,,,,Portugal,,,,,,,,,,,,,
1,1848-10-04,1848-10-04,"Quinta d'Aventureira, Santarém","Quinta d'Aventureira, Santarém",,,Quinta d'Aventureira,Santarém,,,Portugal,,,,,,,,,,,,,
1,1849-10-04,1849-10-04,Quinta d`Azenha,Quinta d`Azenha,,,Quinta d`Azenha,,,,Portugal,,,,,,,,,,,,,
1,1840-10-31,1840-10-31,Quinta da Abilheira,Quinta da Abilheira,,,Quinta da Abilheira,,,,Portugal,,,,,,,,,,,,,
1,1736-10-01,1736-10-01,Quinta da Aguieira,Quinta da Aguieira,,,Quinta da Aguieira,,,,Portugal,,,,,,,,,,,,,
1,1716-10-01,1716-10-01,Quinta da Alegria,Quinta da Alegria,,,Quinta da Alegria,,,,Portugal,,,,,,,,,,,,,
1,1719-11-03,1719-11-03,"Quinta da Alegria, Covões","Quinta da Alegria, Covões",,,Quinta da Alegria,Covões,,,Portugal,,,,,,,,,,,,,
1,1857-10-02,1857-10-02,"Quinta da Azenha, Coimbra","Quinta da Azenha, Coimbra",,,Quinta da Azenha,Coimbra,,,Portugal,,,,,,,,,,,,,
