gml_id,text,sourceOfNa
PT.GN.116432,Poço do Canto,DGT
PT.GN.116433,Fundo de Vila,DGT
PT.GN.116434,Barreiro,DGT
PT.GN.116435,Canedinho,DGT
PT.GN.116436,Arcas,DGT
PT.GN.116437,Mozelos,DGT
PT.GN.116438,Pejão,DGT
PT.GN.116439,Nespereira,DGT
PT.GN.116440,Castanheira,DGT
PT.GN.116441,Godinho,DGT
PT.GN.116442,Sever,DGT
PT.GN.116443,Cruz,DGT
PT.GN.116444,Espinho,DGT
PT.GN.116445,Escurquela,DGT
PT.GN.116446,Almendra,DGT
PT.GN.116447,Cisto,DGT
PT.GN.116448,Miogo,DGT
PT.GN.116449,Vila Chã,DGT
PT.GN.116450,Vila Vicosa,DGT
PT.GN.116451,Anta,DGT
PT.GN.116452,Valverde,DGT
PT.GN.116453,Fermentãos,DGT
PT.GN.116454,Nogueira da Regedoura,DGT
PT.GN.116455,Padrão,DGT
PT.GN.116456,Sarzedo,DGT
PT.GN.116457,Picadela,DGT
PT.GN.116458,Igreja,DGT
PT.GN.116459,Serrão,DGT
PT.GN.116460,Mualdo,DGT
PT.GN.116461,Granja,DGT
PT.GN.116462,Bouça,DGT
PT.GN.116463,Arraial,DGT
PT.GN.116464,Igreja,DGT
PT.GN.116465,Quinhão,DGT
PT.GN.116466,Meridãos,DGT
PT.GN.116467,Cabaços,DGT
PT.GN.116468,Souto,DGT
PT.GN.116469,Fonte Longa,DGT
PT.GN.116470,Argoncilhe,DGT
PT.GN.116471,Mondim da Beira,DGT
PT.GN.116472,Camalhão,DGT
PT.GN.116473,Esporões,DGT
PT.GN.116474,Tarouca,DGT
PT.GN.116475,Passô,DGT
PT.GN.116476,Rameiro,DGT
PT.GN.116477,Macieira,DGT
PT.GN.116478,Canedo,DGT
PT.GN.116479,Riodades,DGT
PT.GN.116480,Sanfins,DGT
PT.GN.116481,Raiva,DGT
PT.GN.116482,Cedovim,DGT
PT.GN.116483,Ladroeira,DGT
PT.GN.116484,Grijó,DGT
PT.GN.116485,Lavercos,DGT
PT.GN.116486,Granja Nova,DGT
PT.GN.116487,Castanheiro do Ouro,DGT
PT.GN.116488,Sandim,DGT
PT.GN.116489,Castelo Melhor,DGT
PT.GN.116490,São Félix da Marinha,DGT
PT.GN.116491,Vilar de Arca,DGT
PT.GN.116492,Guizande,DGT
PT.GN.116493,Contim,DGT
PT.GN.116494,Barca d' Alva,DGT
PT.GN.116495,Castelo,DGT
PT.GN.116496,Dálvares,DGT
PT.GN.116497,Seixezelo,DGT
PT.GN.116498,Travanca,DGT
PT.GN.116499,Póvoa,DGT
PT.GN.116500,Penela da Beira,DGT
PT.GN.116501,Veiga,DGT
PT.GN.116502,Rossas,DGT
PT.GN.116503,Pé de Moura,DGT
PT.GN.116504,Muxagata,DGT
PT.GN.116505,Sendim,DGT
PT.GN.116506,Castelo de Paiva,DGT
PT.GN.116507,Santa Isabel,DGT
PT.GN.116508,Monte Areínho,DGT
PT.GN.116509,Santa Maria de Sardoura,DGT
PT.GN.116510,Sermonde,DGT
PT.GN.116511,Olival,DGT
PT.GN.116512,Touça,DGT
PT.GN.116513,Póvoa de Penela,DGT
PT.GN.116514,Mós,DGT
PT.GN.116515,Serzedo,DGT
PT.GN.116516,Cancelos,DGT
PT.GN.116517,Arcos,DGT
PT.GN.116518,Portelas,DGT
PT.GN.116519,Ortigosa,DGT
PT.GN.116520,Moimenta,DGT
PT.GN.116521,Rio Mau,DGT
PT.GN.116522,Paredes da Beira,DGT
PT.GN.116523,Sebadelhe,DGT
PT.GN.116524,Moimenta,DGT
PT.GN.116525,Arcozelo,DGT
PT.GN.116526,Casal,DGT
PT.GN.116527,Fonte Coberta,DGT
PT.GN.116528,São Cosmado,DGT
PT.GN.116529,Moreira,DGT
PT.GN.116530,Britiande,DGT
PT.GN.116531,Ribeira,DGT
PT.GN.116532,Casconhe,DGT
PT.GN.116533,Crestuma,DGT
PT.GN.116534,Couto,DGT
PT.GN.116535,Matancinha,DGT
PT.GN.116536,Perosinho,DGT
PT.GN.116537,Valbom,DGT
PT.GN.116538,Lever,DGT
PT.GN.116539,Travassos,DGT
PT.GN.116540,Horta,DGT
PT.GN.116541,Pedroso,DGT
PT.GN.116542,Ribeira,DGT
PT.GN.116543,Santo António,DGT
PT.GN.116544,Presinho,DGT
PT.GN.116545,Escamarão,DGT
PT.GN.116546,Vila Cova,DGT
PT.GN.116547,Poiares,DGT
PT.GN.116548,Juvandes,DGT
PT.GN.116549,Cimo de Vila,DGT
PT.GN.116550,Granja do Tedo,DGT
PT.GN.116551,Mosteiro,DGT
PT.GN.116552,Souselo,DGT
PT.GN.116553,Freixo de Numão,DGT
PT.GN.116554,Sucres,DGT
PT.GN.116555,São Cristóvão de Nogueira,DGT
PT.GN.116556,Laje,DGT
PT.GN.116557,Sobrido,DGT
PT.GN.116558,Broalhos,DGT
PT.GN.116559,Outeiro,DGT
PT.GN.116560,Vila Nova de Gaia,DGT
PT.GN.116561,Fontambom,DGT
PT.GN.116562,Vilarinho,DGT
PT.GN.116563,Bitetos,DGT
PT.GN.116564,Valongo dos Azeites,DGT
PT.GN.116565,Moimentinha,DGT
PT.GN.116566,Seixedo,DGT
PT.GN.116567,Cinfães,DGT
PT.GN.116568,Cepões,DGT
PT.GN.116569,Montezelo,DGT
PT.GN.116570,Ameal,DGT
PT.GN.116571,Pinheiro,DGT
PT.GN.116572,Santiago,DGT
PT.GN.116573,Travassos,DGT
PT.GN.116574,Colégio,DGT
PT.GN.116575,Passos,DGT
PT.GN.116576,Soalheira,DGT
PT.GN.116577,Temporão,DGT
PT.GN.116578,Esposade,DGT
PT.GN.116579,Senra,DGT
PT.GN.116580,Trevões,DGT
PT.GN.116581,Cerradinho,DGT
PT.GN.116582,Gandra,DGT
PT.GN.116583,Lixa,DGT
PT.GN.116584,Gogim,DGT
PT.GN.116585,Penude de Cima,DGT
PT.GN.116586,São Martinho do Souto,DGT
PT.GN.116587,Canelas,DGT
PT.GN.116588,Vila do Meio,DGT
PT.GN.116589,Zebreiros,DGT
PT.GN.116590,Vila Nova de Foz Côa,DGT
PT.GN.116591,Boassas,DGT
PT.GN.116592,Agra,DGT
PT.GN.116593,Mourilhe,DGT
PT.GN.116594,Crespos,DGT
PT.GN.116595,Almas,DGT
PT.GN.116596,Salgueiros,DGT
PT.GN.116597,Branzelo,DGT
PT.GN.116598,Pinheirinhos e Tapada das Burras,DGT
PT.GN.116599,Rossio,DGT
PT.GN.116600,Vilar,DGT
PT.GN.116601,Vila de Alpendorada,DGT
PT.GN.116602,Eja,DGT
PT.GN.116603,Santa Eulália,DGT
PT.GN.116604,Cavadas,DGT
PT.GN.116605,Entre-os-Rios,DGT
PT.GN.116606,Barral de Baixo,DGT
PT.GN.116607,Chavães,DGT
PT.GN.116608,Penude de Baixo,DGT
PT.GN.116609,Paço,DGT
PT.GN.116610,Urros,DGT
PT.GN.116611,Leverinho,DGT
PT.GN.116612,Oliveira do Douro,DGT
PT.GN.116613,Porto Antigo,DGT
PT.GN.116614,Espinhosa,DGT
PT.GN.116615,Jancido,DGT
PT.GN.116616,Calvinho,DGT
PT.GN.116617,Murtal,DGT
PT.GN.116618,Ligares,DGT
PT.GN.116619,Mato,DGT
PT.GN.116620,Mosteirô,DGT
PT.GN.116621,Travanca,DGT
PT.GN.116622,Cabroelo,DGT
PT.GN.116623,Sousa,DGT
PT.GN.116624,Tões,DGT
PT.GN.116625,Barreiro e Loureiro,DGT
PT.GN.116626,Lamego,DGT
PT.GN.116627,Canastrez,DGT
PT.GN.116628,Freixo de Espada à Cinta,DGT
PT.GN.116629,Piares,DGT
PT.GN.116630,Tureixas,DGT
PT.GN.116631,Corvo,DGT
PT.GN.116632,Sul,DGT
PT.GN.116633,Burgães,DGT
PT.GN.116634,Salgueiros,DGT
PT.GN.116635,Torrão do Lameiro,DGT
PT.GN.116636,Roçadas de Vilarinho,DGT
PT.GN.116637,Figueiras e Varziela,DGT
PT.GN.116638,Porto Laboso,DGT
PT.GN.116639,Vilar,DGT
PT.GN.116640,Baralhas,DGT
PT.GN.116641,Sobradelo,DGT
PT.GN.116642,Válega,DGT
PT.GN.116643,Pardieiros,DGT
PT.GN.116644,Baralhas,DGT
PT.GN.116645,Porto do Carro,DGT
PT.GN.116646,Cepelos,DGT
PT.GN.116647,Paçô,DGT
PT.GN.116648,Fráguas,DGT
PT.GN.116649,Vermoim,DGT
PT.GN.116650,Costa Anelha,DGT
PT.GN.116651,Molaredo,DGT
PT.GN.116652,Vide,DGT
PT.GN.116653,Santa Cruz,DGT
PT.GN.116654,Real,DGT
PT.GN.116655,Oliveira de Azeméis,DGT
PT.GN.116656,Vale de Cambra,DGT
PT.GN.116657,Ervedosa,DGT
PT.GN.116658,Vila Nova de Paiva,DGT
PT.GN.116659,Soutelo,DGT
PT.GN.116660,Macieira de Cambra,DGT
PT.GN.116661,Serrazina,DGT
PT.GN.116662,Lordelo,DGT
PT.GN.116663,Cadaval,DGT
PT.GN.116664,Carvalho,DGT
PT.GN.116665,Bustelo,DGT
PT.GN.116666,Brejo,DGT
PT.GN.116667,Igreja,DGT
PT.GN.116668,Azevo,DGT
PT.GN.116669,Alva,DGT
PT.GN.116670,Ponte do Abade,DGT
PT.GN.116671,São Miguel,DGT
PT.GN.116672,Termas do Carvalhal,DGT
PT.GN.116673,Relva,DGT
PT.GN.116674,Codeçais,DGT
PT.GN.116675,Águas Boas,DGT
PT.GN.116676,Arruela,DGT
PT.GN.116677,Igreja,DGT
PT.GN.116678,Rabaçal,DGT
PT.GN.116679,Assões,DGT
PT.GN.116680,Aguincheira,DGT
PT.GN.116681,Carregal,DGT
PT.GN.116682,Carcavelos,DGT
PT.GN.116683,Cruzeiro,DGT
PT.GN.116684,Mouquinho,DGT
PT.GN.116685,Alhais,DGT
PT.GN.116686,Arnas,DGT
PT.GN.116687,Pinhão,DGT
PT.GN.116688,Mões,DGT
PT.GN.116689,Mangas,DGT
PT.GN.116690,Bustelo,DGT
PT.GN.116691,Ovar,DGT
PT.GN.116692,Quintela,DGT
PT.GN.116693,Relva,DGT
PT.GN.116694,Cavadas,DGT
PT.GN.116695,Manta,DGT
PT.GN.116696,Pereira,DGT
PT.GN.116697,Almofala,DGT
PT.GN.116698,Coriscada,DGT
PT.GN.116699,Guilhovai,DGT
PT.GN.116700,São João,DGT
PT.GN.116701,Algeriz e Chão de Estrada,DGT
PT.GN.116702,Ladeira,DGT
PT.GN.116703,Terrenho,DGT
PT.GN.116704,Vila Boa,DGT
PT.GN.116705,Torre,DGT
PT.GN.116706,Furadouro,DGT
PT.GN.116707,Rio de Ossos,DGT
PT.GN.116708,Lapa,DGT
PT.GN.116709,Outeiro,DGT
PT.GN.116710,Teamonde,DGT
PT.GN.116711,Arrifaninha,DGT
PT.GN.116712,Roçada,DGT
PT.GN.116713,Ponte Nova,DGT
PT.GN.116714,Margonça,DGT
PT.GN.116715,Mosteirô,DGT
PT.GN.116716,Vila de Cucujães,DGT
PT.GN.116717,Insua,DGT
PT.GN.116718,Ribolhos,DGT
PT.GN.116719,Vila Nova,DGT
PT.GN.116720,Vila Cova à Coelheira,DGT
PT.GN.116721,Carro Quebrado,DGT
PT.GN.116722,Salgueiral,DGT
PT.GN.116723,Fojo,DGT
PT.GN.116724,Fontanheira,DGT
PT.GN.116725,Carregosa,DGT
PT.GN.116726,Cadavais,DGT
PT.GN.116727,Sobral,DGT
PT.GN.116728,Nogueira do Cravo,DGT
PT.GN.116729,São Miguel de Souto,DGT
PT.GN.116730,Samil,DGT
PT.GN.116731,Quinta de Pêro Martins,DGT
PT.GN.116732,Granjal,DGT
PT.GN.116733,Lamosa,DGT
PT.GN.116734,Valgalhardo e Vinha de Pé,DGT
PT.GN.116735,Soutosa,DGT
PT.GN.116736,Quintela,DGT
PT.GN.116737,Travessas,DGT
PT.GN.116738,Touro,DGT
PT.GN.116739,Agoncida,DGT
PT.GN.116740,Mosteiro,DGT
PT.GN.116741,Torre do Terranho,DGT
PT.GN.116742,Campo Longo,DGT
PT.GN.116743,Freixeda do Torrão,DGT
PT.GN.116744,Folgosa,DGT
PT.GN.116745,Murtosa,DGT
PT.GN.116746,"Barracão, Valgrande e Boavista",DGT
PT.GN.116747,São João da Madeira,DGT
PT.GN.116748,Monte,DGT
PT.GN.116749,Azagães,DGT
PT.GN.116750,Saril,DGT
PT.GN.116751,Pedra Branca,DGT
PT.GN.116752,Murteira,DGT
PT.GN.116753,Proselha,DGT
PT.GN.116754,Aldeia,DGT
PT.GN.116755,Mosteiro,DGT
PT.GN.116756,Barrela,DGT
PT.GN.116757,Sernancelhe,DGT
PT.GN.116758,Fuste,DGT
PT.GN.116759,Castro Daire,DGT
PT.GN.116760,Calvário,DGT
PT.GN.116761,Ameixieira,DGT
PT.GN.116762,Fareja,DGT
PT.GN.116763,Sarzeda,DGT
PT.GN.116764,Figueira de Castelo Rodrigo,DGT
PT.GN.116765,Vale de Matos,DGT
PT.GN.116766,Pendilhe,DGT
PT.GN.116767,Moinhos,DGT
PT.GN.116768,Outeiro,DGT
PT.GN.116769,Capela,DGT
PT.GN.116770,Mirões,DGT
PT.GN.116771,Farejinhas,DGT
PT.GN.116772,Ponte de Telhe,DGT
PT.GN.116773,Carregal,DGT
PT.GN.116774,Arrifana,DGT
PT.GN.116775,Tabosa da Cunha,DGT
PT.GN.116776,Mata de Lobos,DGT
PT.GN.116777,Boco,DGT
PT.GN.116778,São Martinho,DGT
PT.GN.116779,Santa Margarida,DGT
PT.GN.116780,Troncal,DGT
PT.GN.116781,Quintã,DGT
PT.GN.116782,Ribeira,DGT
PT.GN.116783,Travanca de Cima,DGT
PT.GN.116784,Souto da Costa,DGT
PT.GN.116785,Prova,DGT
PT.GN.116786,Outeiral,DGT
PT.GN.116787,Lourosa de Campos,DGT
PT.GN.116788,Barreira,DGT
PT.GN.116789,Carvalheiro,DGT
PT.GN.116790,Figueiredo,DGT
PT.GN.116791,Fajões,DGT
PT.GN.116792,Lamelas de Cá,DGT
PT.GN.116793,Nogueiró,DGT
PT.GN.116794,Caçus,DGT
PT.GN.116795,Granja,DGT
PT.GN.116796,São Joaninho,DGT
PT.GN.116797,Cesar,DGT
PT.GN.116798,São Salvador,DGT
PT.GN.116799,Carvalheira,DGT
PT.GN.116800,São Tomé,DGT
PT.GN.116801,Ribeira,DGT
PT.GN.116802,Cruz das Almas,DGT
PT.GN.116803,Fânzeres,DGT
PT.GN.116804,Outeiro e Moinhos,DGT
PT.GN.116805,Carvalhais,DGT
PT.GN.116806,Miraz,DGT
PT.GN.116807,Pereiro,DGT
PT.GN.116808,Marco de Canaveses,DGT
PT.GN.116809,Poço,DGT
PT.GN.116810,Alminhas,DGT
PT.GN.116811,Pereiras,DGT
PT.GN.116812,Lousa,DGT
PT.GN.116813,Ermida,DGT
PT.GN.116814,Ramalhais,DGT
PT.GN.116815,Encosta de Parada,DGT
PT.GN.116816,Campo,DGT
PT.GN.116817,Presa,DGT
PT.GN.116818,Ervins,DGT
PT.GN.116819,Pedreira,DGT
PT.GN.116820,Santa Maria,DGT
PT.GN.116821,Chavães,DGT
PT.GN.116822,Cimo de Vila,DGT
PT.GN.116823,Cete,DGT
PT.GN.116824,Guedixe,DGT
PT.GN.116825,Torre de Moncorvo,DGT
PT.GN.116826,Vilarinho dos Freires,DGT
PT.GN.116827,Várzea,DGT
PT.GN.116828,Póvoa,DGT
PT.GN.116829,Calvário,DGT
PT.GN.116830,Rio Tinto,DGT
PT.GN.116831,Perafita,DGT
PT.GN.116832,Coreixas,DGT
PT.GN.116833,Boscras,DGT
PT.GN.116834,Capelas,DGT
PT.GN.116835,Silvares,DGT
PT.GN.116836,Poços,DGT
PT.GN.116837,Galafura,DGT
PT.GN.116838,Baltar,DGT
PT.GN.116839,Espírito Santo,DGT
PT.GN.116840,Senhora da Hora,DGT
PT.GN.116841,Ladário,DGT
PT.GN.116842,Vendas,DGT
PT.GN.116843,Guilhufe,DGT
PT.GN.116844,Pedrouços,DGT
PT.GN.116845,Carvalhal,DGT
PT.GN.116846,Rua,DGT
PT.GN.116847,Canhões,DGT
PT.GN.116848,Carviçais,DGT
PT.GN.116849,Cabanas de Baixo,DGT
PT.GN.116850,Espessande,DGT
PT.GN.116851,Monte,DGT
PT.GN.116852,Buriz,DGT
PT.GN.116853,Alvações do Tanha,DGT
PT.GN.116854,São Mamede de Infesta,DGT
PT.GN.116855,Retorta,DGT
PT.GN.116856,Gandra,DGT
PT.GN.116857,Castanheira de Cima,DGT
PT.GN.116858,Lordelo,DGT
PT.GN.116859,Pinhão,DGT
PT.GN.116860,Seara,DGT
PT.GN.116861,Castanheira de Baixo,DGT
PT.GN.116862,Matosinhos,DGT
PT.GN.116863,Quatro Irmãos,DGT
PT.GN.116864,Pisão Novo,DGT
PT.GN.116865,Fornos,DGT
PT.GN.116866,Carreiro,DGT
PT.GN.116867,Silvarelhos,DGT
PT.GN.116868,Vilarelho,DGT
PT.GN.116869,Valongo,DGT
PT.GN.116870,São Pedro,DGT
PT.GN.116871,Ribeiros Altos,DGT
PT.GN.116872,Pinheiro,DGT
PT.GN.116873,Larinho,DGT
PT.GN.116874,Guifões,DGT
PT.GN.116875,Astromil,DGT
PT.GN.116876,Vila Seca,DGT
PT.GN.116877,S. Sebastião,DGT
PT.GN.116878,Lagoaça,DGT
PT.GN.116879,Macade,DGT
PT.GN.116880,Sanhoane,DGT
PT.GN.116881,Cruzeiro,DGT
PT.GN.116882,Merelhe,DGT
PT.GN.116883,Burgo,DGT
PT.GN.116884,Venda Nova,DGT
PT.GN.116885,Vilarinho de Castanheira,DGT
PT.GN.116886,Custóias,DGT
PT.GN.116887,Águas Santas,DGT
PT.GN.116888,Linhares,DGT
PT.GN.116889,Penafiel,DGT
PT.GN.116890,Leça do Balio,DGT
PT.GN.116891,Costa,DGT
PT.GN.116892,Santa Marta de Penaguião,DGT
PT.GN.116893,Bujões,DGT
PT.GN.116894,Foz-Tua,DGT
PT.GN.116895,Corgo,DGT
PT.GN.116896,Agrela,DGT
PT.GN.116897,Talhos,DGT
PT.GN.116898,Guiães,DGT
PT.GN.116899,Ramil e Andrães,DGT
PT.GN.116900,Paredes,DGT
PT.GN.116901,Ladário,DGT
PT.GN.116902,Felgar,DGT
PT.GN.116903,Ermesinde,DGT
PT.GN.116904,Boavista,DGT
PT.GN.116905,Santa Cruz do Bispo,DGT
PT.GN.116906,Paço e Tapada,DGT
PT.GN.116907,Feitais e Ribeiros,DGT
PT.GN.116908,Agrela,DGT
PT.GN.116909,Rebordosa,DGT
PT.GN.116910,Milheirós,DGT
PT.GN.116911,Pedrantil,DGT
PT.GN.116912,Sobrado,DGT
PT.GN.116913,Campos e Torrão,DGT
PT.GN.116914,Senhora do Campo,DGT
PT.GN.116915,Rabaçal,DGT
PT.GN.116916,Montes Novos,DGT
PT.GN.116917,Livração,DGT
PT.GN.116918,Braguezes,DGT
PT.GN.116919,Outeiro,DGT
PT.GN.116920,Casal,DGT
PT.GN.116921,Acucanha,DGT
PT.GN.116922,Lamosa,DGT
PT.GN.116923,Agra e Cerdeirinha,DGT
PT.GN.116924,Tanha,DGT
PT.GN.116925,Abaças,DGT
PT.GN.116926,Venda do Campo,DGT
PT.GN.116927,Perafita,DGT
PT.GN.116928,Selala,DGT
PT.GN.116929,Chãos,DGT
PT.GN.116930,Carcavelos,DGT
PT.GN.116931,Vilarinho,DGT
PT.GN.116932,Nogueira,DGT
PT.GN.116933,Casais Novos,DGT
PT.GN.116934,Agrelo,DGT
PT.GN.116935,Volta de Água,DGT
PT.GN.116936,Carreiras Verdes,DGT
PT.GN.116937,Igreja,DGT
PT.GN.116938,Fontes,DGT
PT.GN.116939,Aldeia Nova,DGT
PT.GN.116940,Carvalhal,DGT
PT.GN.116941,Castedo,DGT
PT.GN.116942,São Vicente de Alfena,DGT
PT.GN.116943,Calvário,DGT
PT.GN.116944,Bafougues,DGT
PT.GN.116945,Boavista,DGT
PT.GN.116946,Fonte Longa,DGT
PT.GN.116947,Regadas,DGT
PT.GN.116948,Horta da Vilariça,DGT
PT.GN.116949,Paço,DGT
PT.GN.116950,Maia,DGT
PT.GN.116951,Aldeia Nova,DGT
PT.GN.116952,Sequeiros,DGT
PT.GN.116953,Nogueira,DGT
PT.GN.116954,Castanheiro do Norte,DGT
PT.GN.116955,Alto de Luzelos,DGT
PT.GN.116956,Belmonte,DGT
PT.GN.116957,S. Luis,DGT
PT.GN.116958,Cabana e Corujeiras,DGT
PT.GN.116959,Talho,DGT
PT.GN.116960,Casal,DGT
PT.GN.116961,Souto,DGT
PT.GN.116962,Vilela,DGT
PT.GN.116963,Lordelo,DGT
PT.GN.116964,São Pedro Fins,DGT
PT.GN.116965,Moreira,DGT
PT.GN.116966,Celeirós,DGT
PT.GN.116967,Carrazeda de Ansiães,DGT
PT.GN.116968,Venda Nova,DGT
PT.GN.116969,Folgosa,DGT
PT.GN.116970,Sanguinha,DGT
PT.GN.116971,Juia,DGT
PT.GN.116972,Coutadas,DGT
PT.GN.116973,Candemil,DGT
PT.GN.116974,Cimo de Vila,DGT
PT.GN.116975,Moinhos,DGT
PT.GN.116976,Foz,DGT
PT.GN.116977,Vila Meã,DGT
PT.GN.116978,Vilarinho de São Romão,DGT
PT.GN.116979,Prado,DGT
PT.GN.116980,Pomarelho,DGT
PT.GN.116981,Fornelos,DGT
PT.GN.116982,Almeida,DGT
PT.GN.116983,São Mamede de Ribatua,DGT
PT.GN.116984,Palmazões,DGT
PT.GN.116985,Campos,DGT
PT.GN.116986,Vila Nova da Telha,DGT
PT.GN.116987,Bruçó,DGT
PT.GN.116988,Anjo da Guarda,DGT
PT.GN.116989,Gião,DGT
PT.GN.116990,Feira Nova,DGT
PT.GN.116991,Cruzeiro,DGT
PT.GN.116992,Santa Catarina,DGT
PT.GN.116993,Casal,DGT
PT.GN.116994,Larim,DGT
PT.GN.116995,Sá,DGT
PT.GN.116996,Igreja,DGT
PT.GN.116997,Tourilhe,DGT
PT.GN.116998,Casais,DGT
PT.GN.116999,Árvores,DGT
PT.GN.117000,Lagoas,DGT
PT.GN.117001,Portela Alta,DGT
PT.GN.117002,Estrada,DGT
PT.GN.117003,Pidre,DGT
PT.GN.117004,Arcozelo,DGT
PT.GN.117005,Bagalhe,DGT
PT.GN.117006,Estremadouro e Outeiro,DGT
PT.GN.117007,Silva Escura,DGT
PT.GN.117008,Lavra,DGT
PT.GN.117009,Areias,DGT
PT.GN.117010,Ronfe,DGT
PT.GN.117011,Cruz da Serra,DGT
PT.GN.117012,Romariz,DGT
PT.GN.117013,Boavista,DGT
PT.GN.117014,Paços,DGT
PT.GN.117015,Costa,DGT
PT.GN.117016,Torrão,DGT
PT.GN.117017,Mouro/Lama Grande,DGT
PT.GN.117018,Chedas,DGT
PT.GN.117019,Cumeeira de Cima,DGT
PT.GN.117020,Cardanha,DGT
PT.GN.117021,Guimarei,DGT
PT.GN.117022,Casas Novas,DGT
PT.GN.117023,Vila Nova,DGT
PT.GN.117024,Estrada,DGT
PT.GN.117025,Bouças Novas,DGT
PT.GN.117026,Frazão,DGT
PT.GN.117027,Valtorno,DGT
PT.GN.117028,Nossa Senhora de Lurdes,DGT
PT.GN.117029,Facho,DGT
PT.GN.117030,Gilde,DGT
PT.GN.117031,Silveiras,DGT
PT.GN.117032,Aldeia Nova,DGT
PT.GN.117033,Casal da Goda,DGT
PT.GN.117034,Mogo de Ansiães,DGT
PT.GN.117035,São Martinho de Anta,DGT
PT.GN.117036,Outeiro,DGT
PT.GN.117037,Mosteiro,DGT
PT.GN.117038,Pidre,DGT
PT.GN.117039,Várzea,DGT
PT.GN.117040,Manhufe,DGT
PT.GN.117041,Felgueiras,DGT
PT.GN.117042,Sabrosa,DGT
PT.GN.117043,Têso,DGT
PT.GN.117044,Campo,DGT
PT.GN.117045,Covilhô,DGT
PT.GN.117046,Vila Verde,DGT
PT.GN.117047,Aveleda,DGT
PT.GN.117048,Torralta,DGT
PT.GN.117049,Moure,DGT
PT.GN.117050,Loureiro,DGT
PT.GN.117051,Lagielas,DGT
PT.GN.117052,Boavista,DGT
PT.GN.117053,São Domingos,DGT
PT.GN.117054,Barrimau,DGT
PT.GN.117055,Sobradelo,DGT
PT.GN.117056,Meirinhos,DGT
PT.GN.117057,Granja,DGT
PT.GN.117058,Real,DGT
PT.GN.117059,Póvoa,DGT
PT.GN.117060,Andrães,DGT
PT.GN.117061,Lançaparte,DGT
PT.GN.117062,Boavista,DGT
PT.GN.117063,Pereiras,DGT
PT.GN.117064,São Cibrão,DGT
PT.GN.117065,Portela,DGT
PT.GN.117066,Aldeia Bela,DGT
PT.GN.117067,Sete,DGT
PT.GN.117068,Eira Nova,DGT
PT.GN.117069,S. Gemil,DGT
PT.GN.117070,Castêlo da Maia,DGT
PT.GN.117071,Telha,DGT
PT.GN.117072,Penouces,DGT
PT.GN.117073,Quintela,DGT
PT.GN.117074,Lousada,DGT
PT.GN.117075,São Miguel,DGT
PT.GN.117076,Ribeiro,DGT
PT.GN.117077,Central,DGT
PT.GN.117078,Ferreiró,DGT
PT.GN.117079,Nabo,DGT
PT.GN.117080,Favaios,DGT
PT.GN.117081,Seixo de Manhoses,DGT
PT.GN.117082,Boco,DGT
PT.GN.117083,Sobreira/Lage,DGT
PT.GN.117084,Aldeia Nova,DGT
PT.GN.117085,Amarante,DGT
PT.GN.117086,Mogo de Malta,DGT
PT.GN.117087,Escariz,DGT
PT.GN.117088,Barreiros,DGT
PT.GN.117089,Figueiras de Cima,DGT
PT.GN.117090,Cantim,DGT
PT.GN.117091,Mota,DGT
PT.GN.117092,Monfróia,DGT
PT.GN.117093,Lamais,DGT
PT.GN.117094,Calvelhe,DGT
PT.GN.117095,Souto da Roda/Padinho,DGT
PT.GN.117096,Chãos,DGT
PT.GN.117097,Candoso,DGT
PT.GN.117098,Granja,DGT
PT.GN.117099,Praia,DGT
PT.GN.117100,Novais,DGT
PT.GN.117101,Paços de Ferreira,DGT
PT.GN.117102,Vilarinho dos Galegos,DGT
PT.GN.117103,Venda Nova,DGT
PT.GN.117104,Guarda,DGT
PT.GN.117105,Barreiros,DGT
PT.GN.117106,Paiva,DGT
PT.GN.117107,Areias,DGT
PT.GN.117108,Alijó,DGT
PT.GN.117109,Carvalho de Egas,DGT
PT.GN.117110,Lameira,DGT
PT.GN.117111,Telheiro,DGT
PT.GN.117112,Queimada,DGT
PT.GN.117113,Ribeira,DGT
PT.GN.117114,Távora,DGT
PT.GN.117115,Pala,DGT
PT.GN.117116,Ameixede,DGT
PT.GN.117117,Caldas de Aregos,DGT
PT.GN.117118,Carvalheira,DGT
PT.GN.117119,Várzea de Trevões,DGT
PT.GN.117120,Vilarouco,DGT
PT.GN.117121,Casais de Vila e Carmo,DGT
PT.GN.117122,Pereiro,DGT
PT.GN.117123,Vessada,DGT
PT.GN.117124,São Sebastião e Mata Salgada,DGT
PT.GN.117125,Figueira,DGT
PT.GN.117126,"Paço, Bouça da Carreira e Loureiro",DGT
PT.GN.117127,Cruzeiro,DGT
PT.GN.117128,Sarnada,DGT
PT.GN.117129,Monte,DGT
PT.GN.117130,Ladário e Refojos,DGT
PT.GN.117131,Resende,DGT
PT.GN.117132,Mosteirô,DGT
PT.GN.117133,Samoça e Conchoso,DGT
PT.GN.117134,Paços,DGT
PT.GN.117135,Pinheiros,DGT
PT.GN.117136,Armamar,DGT
PT.GN.117137,São Martinho de Mouros,DGT
PT.GN.117138,Serra,DGT
PT.GN.117139,Marecos,DGT
PT.GN.117140,Valbom,DGT
PT.GN.117141,Igreja,DGT
PT.GN.117142,Cruz,DGT
PT.GN.117143,Curveira,DGT
PT.GN.117144,Avintes,DGT
PT.GN.117145,Bairro,DGT
