count,date_in,date_max,naturalidade,normalizada,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
32,1537-00-00,1884-10-15,Oleiros,Oleiros,osm,5396188.0,"Oleiros, Castelo Branco, Portugal",Oleiros,Portugal,0.5231335668641502,boundary,administrative,39.93491575,-7.88762179019589,54.99809582144251
32,1574-03-13,1902-10-10,Oliveira de Frades,Oliveira de Frades,osm,5330330.0,"Oliveira de Frades, Viseu, Portugal",Oliveira de Frades,Portugal,0.7201317882095726,boundary,administrative,40.7322108,-8.1739059,62.07236901825972
32,1578-11-03,1898-10-12,Quintela,Quintela,osm,6427347.0,"Quintela, Sernancelhe, Viseu, Portugal",Sernancelhe,Portugal,0.4154395124350446,boundary,administrative,40.8609743,-7.5824518,101.85593348021756
32,1682-10-01,1910-06-09,Salreu,Salreu,osm,6021240.0,"Salreu, Estarreja, Aveiro, Portugal",Estarreja,Portugal,0.3785144183561604,boundary,administrative,40.7360953,-8.5605852,59.80493073844399
32,1668-10-17,1857-07-02,Vila Seca,Vila Seca,osm,4058997.0,"Vila Seca, Barcelos, Braga, Portugal",Barcelos,Portugal,0.5833898976961371,boundary,administrative,41.4989,-8.6846599,145.0687033410599
31,1646-10-29,1907-10-15,Barrô,Barrô,osm,1223716522.0,"Barrô, Águeda, Aveiro, Portugal",Águeda,Portugal,0.4243170044259858,place,village,40.5369763,-8.4706548,36.79026171526864
31,1599-01-21,1830-10-12,Carvalho,Carvalho,osm,6553653.0,"Carvalho, Penacova, Coimbra, Portugal",Penacova,Portugal,0.390014158487789,boundary,administrative,40.329516,-8.3131187,16.613082622296602
31,1607-02-13,1902-10-04,Gafete,Gafete,osm,6440205.0,"Gáfete, Crato, Portalegre, Portugal",Crato,Portugal,0.2591452947568411,boundary,administrative,39.410421,-7.6850538,108.88659835923202
31,1656-11-04,1821-11-29,Podentes,Podentes,osm,6553680.0,"Podentes, Penela, Coimbra, Portugal",Penela,Portugal,0.5257251005532182,boundary,administrative,40.0607159,-8.3951912,16.50014185249295
31,1629-02-04,1847-10-15,Pomares,Pomares,osm,1891854177.0,"Pomares, Sul de Pinhel, Pinhel, Guarda, Portugal",Sul de Pinhel,Portugal,0.385,place,village,40.6433983,-7.1392224,119.44702044061776
31,1604-11-16,1765-10-01,São Joaninho,São Joaninho,osm,6338928.0,"São Joaninho, Castro Daire, Viseu, Portugal",Castro Daire,Portugal,0.4600583840406885,boundary,administrative,40.914574,-7.8627488,91.87908387141036
31,1557-00-00,1895-10-28,Tarouca,Tarouca,osm,5329285.0,"Tarouca, Viseu, Portugal",Tarouca,Portugal,0.5286284844293491,boundary,administrative,41.0176,-7.774995233633935,105.49456075023376
31,1590-11-10,1909-10-07,Valença,Valença,osm,4640264.0,"Valença, Viana do Castelo, Portugal",Valença,Portugal,0.5455758794052963,boundary,administrative,41.99169905,-8.606372086402132,198.7327408872749
31,1609-10-09,1795-00-00,Vilarouco,Vilarouco,osm,1198282093.0,"Vilarouco, São João da Pesqueira, Viseu, Portugal",São João da Pesqueira,Portugal,0.385,place,village,41.0989859,-7.3673522,133.48418810810912
30,1629-03-10,1893-10-14,Alcaide,Alcaide,osm,5328390.0,"Alcaide, Fundão, Castelo Branco, Portugal",Fundão,Portugal,0.429018527529768,boundary,administrative,40.1324137,-7.4400816,84.39413705095224
30,1602-10-18,1909-10-09,Famalicão,Famalicão,osm,2452042571.0,"Vila Nova de Famalicão, Vila Nova de Famalicão, Braga, Portugal",Vila Nova de Famalicão,Portugal,0.5656240575713949,place,city,41.4065175,-8.5187481,133.38951397085253
30,1610-10-08,1837-10-27,Figueiró do Campo,Figueiró do Campo,osm,6553744.0,"Figueiró do Campo, Soure, Coimbra, Portugal",Soure,Portugal,0.65,boundary,administrative,40.1477718,-8.5786908,14.59427874626232
30,1732-10-01,1822-10-21,"Minas Gerais, Brasil","Minas Gerais, Brasil",osm,5294359755.0,"Minas Gerais, Universitário, Montes Claros, Região Geográfica Imediata de Montes Claros, Região Geográfica Intermediária de Montes Claros, Minas Gerais, Região Sudeste, Brasil",Montes Claros,Brasil,0.56,place,neighbourhood,-16.6776174,-43.8381461,7287.600686580282
30,1540-10-12,1887-10-14,Montalegre,Montalegre,osm,2383830.0,"Montalegre, Vila Real, Portugal",Montalegre,Portugal,0.5489496389793155,boundary,administrative,41.8232206,-7.7923142,187.1891094204973
30,1573-11-13,1853-10-18,Rio Maior,Rio Maior,osm,5400571.0,"Rio Maior, Santarém, Portugal",Rio Maior,Portugal,0.6430391246300329,boundary,administrative,39.350401950000006,-8.911176402248575,103.8363970655281
30,1557-08-31,1885-07-02,Sinde,Sinde,osm,4382712437.0,"Sinde, Tábua, Coimbra, Portugal",Tábua,Portugal,0.385,place,village,40.3248441,-8.0494109,34.585321063157856
30,1594-10-01,1879-10-03,São João,São João,osm,4334149292.0,"São João, Abrantes e Alferrarede, Abrantes, Santarém, Portugal",Abrantes,Portugal,0.475,place,suburb,39.4580002,-8.1961649,85.50363479527452
30,1578-11-14,1843-05-29,Álvaro,Álvaro,osm,5525022.0,"Álvaro, Oleiros, Castelo Branco, Portugal",Oleiros,Portugal,0.4599999999999999,boundary,administrative,39.9755368,-7.9653493,46.970246369039806
29,1556-02-01,1887-06-23,Aguieira,Aguieira,osm,5329995675.0,"Aguieira, Oliveira do Mondego e Travanca do Mondego, Penacova, Coimbra, Portugal",Penacova,Portugal,0.36,place,hamlet,40.3374672,-8.2045019,23.73698566554036
29,1576-11-26,1910-06-17,Atalaia,Atalaia,osm,6483276.0,"Atalaia, Vila Nova da Barquinha, Santarém, Portugal",Vila Nova da Barquinha,Portugal,0.4599999999999999,boundary,administrative,39.4804295,-8.4520738,80.75000082998794
29,1583-10-08,1840-10-03,Benviver,Bem-Viver,osm,5910306.0,"Bem Viver, Marco de Canaveses, Porto, PT-13, Portugal",Marco de Canaveses,Portugal,0.4793549821575413,boundary,administrative,41.1095689,-8.2180703,101.71245724976151
29,1604-10-01,1906-10-06,Cadima,Cadima,osm,6549242.0,"Cadima, Cantanhede, Coimbra, Portugal",Cantanhede,Portugal,0.3815966805698038,boundary,administrative,40.3256142,-8.6425148,22.614452720242767
29,1540-10-18,1782-10-30,Caldas,Caldas,osm,5210883916.0,"Caldas, Sequeira, Braga, Braga, Portugal",Braga,Portugal,0.36,place,hamlet,41.5348283,-8.4711457,147.45946572984778
29,1588-10-18,1780-05-27,Carapito,Carapito,osm,6406855.0,"Carapito, Aguiar da Beira, Guarda, Portugal",Aguiar da Beira,Portugal,0.4599999999999999,boundary,administrative,40.764534,-7.4648078,102.31523370147814
29,1540-02-03,1902-10-08,Ferreiros,Ferreiros,osm,3151842623.0,"Ferreiros, Braga, Braga, Portugal",Braga,Portugal,0.4279649565859212,place,village,41.5349991,-8.4399766,147.434036218185
29,1566-10-21,1802-10-15,Fornos,Fornos,osm,6022192.0,"Fornos, Santa Maria da Feira, Aveiro, Portugal",Santa Maria da Feira,Portugal,0.4398478578672752,boundary,administrative,40.9161135,-8.5325022,79.21211086924528
29,1721-11-04,1909-10-02,Nelas,Nelas,osm,6366069.0,"Nelas, Nelas, Viseu, Portugal",Nelas,Portugal,0.5331613407751915,boundary,administrative,40.5192174,-7.859591344807468,59.273288014784505
29,1582-10-28,1804-10-15,Sanfins,Sanfins,osm,3384682526.0,"Sanfins, Santa Maria da Feira, Aveiro, Portugal",Santa Maria da Feira,Portugal,0.4192269946660901,place,village,40.9264836,-8.5254016,80.29101352355632
29,1604-10-20,1907-06-28,Sarzedo,Sarzedo,osm,1315646337.0,"Sarzedo, Sarzedo, Moimenta da Beira, Viseu, Portugal",Sarzedo,Portugal,0.3866454293771892,place,village,41.0109611,-7.6593062,110.32641032456604
29,1622-10-10,1877-10-03,Soutelo,Soutelo,osm,3186575656.0,"Soutelo, Chaves, Vila Real, Portugal",Chaves,Portugal,0.3815966805698038,place,village,41.7587787,-7.5316501,188.0038366705426
29,1608-01-17,1909-10-18,Vagos,Vagos,osm,5325847.0,"Vagos, Aveiro, Portugal",Vagos,Portugal,0.5330970398832114,boundary,administrative,40.5538919,-8.680915,44.14426493274959
29,1622-10-03,1902-06-14,Vila Nova de Famalicão,Vila Nova de Famalicão,osm,2452042571.0,"Vila Nova de Famalicão, Vila Nova de Famalicão, Braga, Portugal",Vila Nova de Famalicão,Portugal,0.8656240575713949,place,city,41.4065175,-8.5187481,133.38951397085253
29,1577-11-18,1881-11-12,Ázere,Ázere,osm,4648495.0,"Ázere, Arcos de Valdevez, Viana do Castelo, Portugal",Ázere,Portugal,0.4412913055606818,boundary,administrative,41.8610807,-8.397011162466779,183.66255300954327
28,1677-01-08,1908-10-08,Alijó,Alijó,osm,4204550.0,"Alijó, Vila Real, Portugal",Alijó,Portugal,0.5343074308132381,boundary,administrative,41.2768619,-7.4753795,143.3529932126841
28,1666-10-01,1798-10-02,Angola,Angola,osm,5418102.0,"Angola, Regional Centro, Betim, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil",Betim,Brasil,0.36,boundary,administrative,-19.9601244,-44.2020531,7624.11045860296
28,1540-10-03,1896-10-15,Barreiro,Barreiro,osm,5401735.0,"Barreiro, Setúbal, Portugal",Barreiro,Portugal,0.5776553812680484,boundary,administrative,38.6340657,-9.047856727251068,182.7014869063836
28,1676-10-01,1908-10-08,Cuba,Cuba,osm,5403216.0,"Cuba, Beja, Portugal",Cuba,Portugal,0.5331613407751915,boundary,administrative,38.16521,-7.89253,231.3605891316973
28,1591-10-17,1859-10-11,Granja,Granja,osm,6372240.0,"Granja, Trancoso, Guarda, Portugal",Trancoso,Portugal,0.4599999999999999,boundary,administrative,40.7485317,-7.2053673,119.67946209518242
28,1578-10-03,1850-07-06,"Ilha do Faial, Açores","Ilha do Faial, Açores",osm,1751492.0,"Faial, Açores, Portugal",,Portugal,0.345,boundary,statistical,38.57965385,-28.709645587628927,1752.786558069953
28,1659-03-20,1883-10-08,Lamarosa,Lamarosa,osm,1448739069.0,"Lamarosa, Olaia e Paço, Torres Novas, Santarém, Portugal",Torres Novas,Portugal,0.36,place,hamlet,39.5212075,-8.4707711,76.28800941468333
28,1746-02-01,1804-10-17,"Mariana, Brasil","Mariana, Brasil",osm,315051.0,"Mariana, Região Geográfica Imediata de Santa Bárbara - Ouro Preto, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil",Mariana,Brasil,0.73578264048647,boundary,administrative,-20.3781468,-43.4174862,7625.714554371983
28,1538-00-00,1823-10-18,Sarzedas,Sarzedas,osm,5475534.0,"Sarzedas, Castelo Branco, Castelo Branco, Portugal",Castelo Branco,Portugal,0.4599999999999999,boundary,administrative,39.8504445,-7.6855887,74.60090067282968
28,1560-10-01,1903-10-06,Tábua,Tábua,osm,5395073.0,"Tábua, Coimbra, Portugal",Tábua,Portugal,0.530064245847336,boundary,administrative,40.3602946,-8.0284641,37.8288275722166
28,1587-10-01,1875-10-02,Vilarinho,Vilarinho,osm,3169471096.0,"Vilarinho, Vila Verde, Braga, Portugal",Vila Verde,Portugal,0.4577242698185009,place,village,41.7044539,-8.4083742,166.25660590523478
27,1568-10-06,1900-10-15,Algodres,Algodres,osm,6384613.0,"Algodres, Vale de Afonsinho e Vilar de Amargo, Figueira de Castelo Rodrigo, Guarda, Portugal",Figueira de Castelo Rodrigo,Portugal,0.4599999999999999,boundary,administrative,40.937529,-7.035253668872958,142.9706483656343
27,1573-10-31,1909-10-02,Alvarelhos,Alvarelhos,osm,4006933072.0,"Alvarelhos, Alvarelhos e Guidões, Trofa, Porto, PT-13, Portugal",Alvarelhos e Guidões,Portugal,0.3672775033536223,place,village,41.3107904,-8.6115389,123.52567991927386
27,1589-10-01,1830-07-05,Cambra,Cambra,osm,1454312831.0,"Cambra, Préstimo e Macieira de Alcoba, Águeda, Aveiro, Portugal",Águeda,Portugal,0.36,place,hamlet,40.6106741,-8.36537,45.07292212864424
27,1582-10-20,1876-10-15,Casal Comba,Casal Comba,osm,6021543.0,"Casal Comba, Mealhada, Aveiro, Portugal",Mealhada,Portugal,0.55,boundary,administrative,40.3669524,-8.4675807,18.063657596494764
27,1623-11-08,1894-10-05,Castelões,Castelões,osm,6451759.0,"Castelões, Tondela, Viseu, Portugal",Tondela,Portugal,0.4599999999999999,boundary,administrative,40.5357118,-8.1394572,43.83066726671903
27,1625-10-14,1873-10-15,"Lavarrabos, hoje São João do Campo",São João do Campo,osm,6386155.0,"São João do Campo, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.75,boundary,administrative,40.2369927,-8.5117919,8.006298827748997
27,1554-03-00,1913-07-25,Messejana,Messejana,osm,6431864.0,"Messejana, Aljustrel, Beja, Portugal",Aljustrel,Portugal,0.4599999999999999,boundary,administrative,37.8344513,-8.2448952,263.90379017998265
27,1593-10-01,1903-10-06,Meãs,Meãs,osm,253474040.0,"Meãs, Miranda do Corvo, Miranda do Corvo, Coimbra, Portugal",Miranda do Corvo,Portugal,0.36,place,hamlet,40.0839199,-8.3181432,16.508491311602086
27,1560-10-01,1826-10-30,Mondim,Mondim de Basto,osm,25624119.0,"Mondim de Basto, Mondim de Basto, Vila Real, Portugal",Mondim de Basto,Portugal,0.7180726078370604,place,town,41.4111525,-7.9524216,139.51864826176393
27,1672-10-01,1911-10-01,Murtosa,Murtosa,osm,6021693.0,"Murtosa, Murtosa, Aveiro, Portugal",Murtosa,Portugal,0.5226781529739968,boundary,administrative,40.7367759,-8.638451,61.48033103297602
27,1587-10-18,1805-10-16,Regalados,Regalados,osm,3169471088.0,"Pico de Regalados, Braga, Portugal",Pico de Regalados,Portugal,0.4551290520282831,place,town,41.6873017,-8.4304119,164.3453512379724
27,1675-10-01,1892-10-13,Reveles,Reveles,osm,2400243992.0,"Reveles, Abrunheira, Verride e Vila Nova da Barca, Montemor-o-Velho, Coimbra, Portugal",Montemor-o-Velho,Portugal,0.36,place,hamlet,40.13434,-8.735391,27.574893529335792
27,1639-11-08,1889-10-15,Ribeira da Pena,Ribeira de Pena,osm,4192930.0,"Ribeira de Pena, Vila Real, Portugal",Ribeira de Pena,Portugal,0.7102700276515719,boundary,administrative,41.5196507,-7.7936942,155.16802464736415
27,1702-03-31,1906-10-06,Sabrosa,Sabrosa,osm,4203956.0,"Sabrosa, Vila Real, Portugal",Sabrosa,Portugal,0.4884158168237554,boundary,administrative,41.2663847,-7.5757615,137.79114526119665
27,1693-10-01,1888-10-08,Sebal Grande,"Sebal, Condeixa-a-Nova",osm,1798788092.0,"Sebal, Condeixa-a-Nova, Coimbra, Portugal",Condeixa-a-Nova,Portugal,0.685,place,village,40.1204296,-8.5343384,13.359606370224231
27,1586-10-04,1899-10-02,Souto,Souto,osm,3133395535.0,"Souto (Santa Maria), Souto (Santa Maria), Souto (São Salvador) e Gondomar, Braga, Portugal","Souto (Santa Maria), Souto (São Salvador) e Gondomar",Portugal,0.4398058423953754,place,village,41.5092441,-8.2890802,145.0290362999872
27,1540-07-06,1860-10-06,Vila de Frades,Vila de Frades,osm,6437559.0,"Vila de Frades, Vidigueira, Beja, Portugal",Vidigueira,Portugal,0.582582546755277,boundary,administrative,38.213921,-7.8231166,227.35869956871977
26,1580-04-21,1897-10-14,Carvalhais,Carvalhais,osm,5735856.0,"Carvalhais, Mirandela, Bragança, Portugal",Mirandela,Portugal,0.4599999999999999,boundary,administrative,41.5146603,-7.1641692,179.97476894651996
26,1591-10-12,1902-07-09,Ferreirim,Ferreirim,osm,6354512.0,"Ferreirim, Lamego, Viseu, Portugal",Lamego,Portugal,0.3873340667019618,boundary,administrative,41.0458264,-7.7811537,107.90991937978352
26,1673-10-01,1909-10-02,Freixedas,Freixedas,osm,6391633.0,"Freixedas, Pinhel, Guarda, Portugal",Pinhel,Portugal,0.3991390262728049,boundary,administrative,40.6938017,-7.1627861,119.99808902074768
26,1609-10-01,1890-10-02,Goa,Goa,osm,11251493.0,"Goa, India",,India,0.73878506312041,boundary,administrative,15.3503192,74.10178169795284,8298.227208796092
26,1731-01-15,1891-10-26,"Maranhão, Brasil","Maranhão, Brasil",osm,6152888.0,"Maranhão, Caraí, Região Geográfica Imediata de Teófilo Otoni, Região Geográfica Intermediária de Teófilo Otoni, Minas Gerais, Região Sudeste, Brasil",Caraí,Brasil,0.52,boundary,administrative,-17.19570555,-41.374310977743,7213.680469505784
26,1587-01-18,1904-10-03,Mêda,Mêda,osm,5331734.0,"Mêda, Guarda, Portugal",Mêda,Portugal,0.5263742482679513,boundary,administrative,40.93039395,-7.251758355250185,127.79798960159164
26,1656-10-16,1763-10-01,Panascoso,Penhascoso,osm,1189473491.0,"Penhascoso, Mação, Santarém, Portugal",Mação,Portugal,0.385,place,village,39.5441262,-8.0399003,80.71485427806115
26,1582-10-02,1909-10-07,Pombalinho,Pombalinho,osm,4382662426.0,"Pombalinho, Soure, Coimbra, Portugal",Soure,Portugal,0.385,place,village,40.0121877,-8.4711518,22.01726579061225
26,1540-10-19,1895-10-12,Sebal,Sebal,osm,1798788092.0,"Sebal, Condeixa-a-Nova, Coimbra, Portugal",Condeixa-a-Nova,Portugal,0.385,place,village,40.1204296,-8.5343384,13.359606370224231
26,1592-10-09,1867-10-03,Serpins,Serpins,osm,6553394.0,"Serpins, Lousã, Coimbra, Portugal",Lousã,Portugal,0.4599999999999999,boundary,administrative,40.1571144,-8.2077741,19.40709793891109
26,1660-01-31,1881-10-12,São Tiago de Besteiros,Santiago de Besteiros,osm,6451767.0,"Santiago de Besteiros, Tondela, Viseu, Portugal",Tondela,Portugal,0.6027787078968705,boundary,administrative,40.5829418,-8.1293219,48.71553448263439
26,1573-12-10,1889-10-02,Tourais,Tourais,osm,1424886839.0,"Tourais, Seia, Guarda, Portugal",Seia,Portugal,0.385,place,village,40.4713583,-7.7507768,64.42558249811775
26,1554-00-00,1866-10-15,Vila Pouca,Vila Pouca,osm,8515110938.0,"Vila Pouca, Cernache, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.45,place,hamlet,40.1358182,-8.4898835,9.634413232584592
25,1631-01-12,1907-10-12,Alhadas,Alhadas,osm,6552934.0,"Alhadas, Figueira da Foz, Coimbra, Portugal",Figueira da Foz,Portugal,0.4095218989809717,boundary,administrative,40.1898767,-8.7838465,30.531078120050203
25,1615-11-13,1709-10-01,Bera,Bera,osm,253485916.0,"Torre de Bera, Almalaguês, Coimbra, Coimbra, Portugal",Coimbra,Portugal,0.35,place,hamlet,40.1466576,-8.4027722,7.031305705147399
25,1588-03-12,1857-10-15,Carregal,Carregal,osm,6426655.0,"Carregal, Sernancelhe, Viseu, Portugal",Sernancelhe,Portugal,0.4599999999999999,boundary,administrative,40.9097381,-7.5786636,105.9820109566671
25,1587-10-03,1897-10-11,Freixo,Freixo,osm,3873031335.0,"Freixo, Ponte de Lima, Viana do Castelo, Portugal",Ponte de Lima,Portugal,0.385,place,village,41.6538756,-8.5857488,161.19477125292536
25,1538-12-17,1909-10-02,Lourinhã,Lourinhã,osm,2898723.0,"Lourinhã, Lisboa, Portugal",Lourinhã,Portugal,0.5488998752306511,boundary,administrative,39.246033100000005,-9.271338790806391,129.01906623108917
25,1629-10-15,1909-10-18,Lousada,Lousada,osm,5268486.0,"Lousada, Cristelos, Porto, PT-13, Portugal",Lousada,Portugal,0.5467211089658526,boundary,administrative,41.2773789,-8.2826293,119.43301913284208
25,1616-10-06,1897-10-14,Rio de Galinhas,Rio de Galinhas,osm,3969676592.0,"Rio de Galinhas, Marco de Canaveses, Marco de Canaveses, Porto, PT-13, Portugal",Marco de Canaveses,Portugal,0.5591452947568412,place,suburb,41.1768491,-8.1412423,110.31068292531047
25,1646-01-18,1902-10-04,Sobreira Formosa,Sobreira Formosa,osm,1671899956.0,"Sobreira Formosa, Sobreira Formosa e Alvito da Beira, Proença-a-Nova, Castelo Branco, Portugal",Sobreira Formosa e Alvito da Beira,Portugal,0.475,place,village,39.7719179,-7.8512864,68.90254071748565
24,1705-12-01,1888-10-02,Alfândega da Fé,Alfândega da Fé,osm,5246326.0,"Alfândega da Fé, Bragança, Portugal",Alfândega da Fé,Portugal,0.7210696906472229,boundary,administrative,41.3419743,-6.9611439,176.5358623156567
24,1585-11-19,1906-10-04,Armamar,Armamar,osm,5328699.0,"Armamar, Viseu, Portugal",Armamar,Portugal,0.5358646738196668,boundary,administrative,41.1077323,-7.691601,117.69664306683238
24,1577-02-13,1765-10-01,Arrifana do Sousa,Penafiel,osm,5928154.0,"Penafiel, Penafiel, Guilhufe, Porto, PT-13, Portugal",Penafiel,Portugal,0.5674587002310442,boundary,historic,41.2039194,-8.292240964931633,111.23508794803708
24,1586-10-09,1899-10-11,Cambres,Cambres,osm,6354511.0,"Cambres, Lamego, Viseu, Portugal",Cambres,Portugal,0.4060833436228193,boundary,administrative,41.141334,-7.7971182,116.54367172291074
24,1682-10-01,1795-10-29,Envendos,Envendos,osm,6458555.0,"Envendos, Mação, Santarém, Portugal",Mação,Portugal,0.3672775033536223,boundary,administrative,39.5685154,-7.8752707,85.1544976385892
24,1577-10-23,1899-10-02,Idanha a Nova,Idanha a Nova,osm,5395738.0,"Idanha-a-Nova, Castelo Branco, Portugal",Idanha-a-Nova,Portugal,0.7312222677613642,boundary,administrative,39.87697385,-7.114231633979989,117.8063688962188
24,1686-03-23,1902-10-07,Lamas,Lamas,osm,4135202.0,"Lamas, Braga, Braga, Portugal",Braga,Portugal,0.4687056755444554,boundary,administrative,41.5014817,-8.4329313,143.7079439732414
