count,date_min,date_max,naturalidade,normalizada
1,1735-12-15,1735-12-15,Salvador de Ribas de Bastos,Salvador de Ribas de Bastos
1,1760-10-01,1760-10-01,Salvador de Rossas,Salvador de Rossas
1,1750-10-30,1750-10-30,Salvador de Travanca,Salvador de Travanca
1,1738-10-01,1738-10-01,Salvador de Vaisão,Salvador de Vaisão
1,1706-10-01,1706-10-01,Salvador de Árvore,Salvador de Árvore
1,1735-10-01,1735-10-01,Salvador do Souto,Salvador do Souto
1,1742-10-01,1742-10-01,Salvador dos Fornos,Salvador dos Fornos
1,1786-10-16,1786-10-16,"Salvador, Braga","Salvador, Braga"
1,1745-10-01,1745-10-01,"Salvador, Fonte Arcada","Salvador, Fonte Arcada"
1,1897-10-13,1897-10-13,"Salvador, Ribeira de Pena","Salvador, Ribeira de Pena"
1,1749-10-01,1749-10-01,"Salvador, Tabuado","Salvador, Tabuado"
1,1753-10-01,1753-10-01,"Salvador, Valadares","Salvador, Valadares"
1,1794-10-04,1794-10-04,"Salvador, Valença","Salvador, Valença"
1,1785-00-00,1785-00-00,"Salvador, Vila Real","Salvador, Vila Real"
1,1761-10-01,1761-10-01,Salvaterra de Estremoz,Salvaterra de Estremoz
1,1550-07-30,1550-07-30,Salvaterra do Estremo,Salvaterra do Estremo
1,1727-10-01,1727-10-01,Salvaterra dos Magos,Salvaterra de Magos
1,1560-10-01,1560-10-01,"Salvaterra, Galiza, Espanha","Salvaterra, Galiza, Espanha"
1,1853-10-19,1853-10-19,"Salvaterra, Santarém","Salvaterra, Santarém"
1,1656-10-15,1656-10-15,Samadães,Samadães
1,1910-10-10,1910-10-10,"Samaiães, Chaves","Samaiães, Chaves"
1,1905-10-04,1905-10-04,"Samaiões, Chaves","Samaiões, Chaves"
1,1573-10-01,1573-10-01,Samaradã,Samaradã
1,1818-10-31,1818-10-31,"Samarim, Guimarães","Samarim, Guimarães"
1,1714-10-01,1714-10-01,Samborim,Samborim
1,1899-10-14,1899-10-14,"Sameiro, Tondela","Sameiro, Tondela"
1,1637-10-01,1637-10-01,Samora,Samora
1,1843-10-07,1843-10-07,Samorinha,Samorinha
1,1729-10-01,1729-10-01,Sampaio de Antas,Sampaio de Antas
1,1769-10-01,1769-10-01,Sampaio de Codeço,Sampaio de Codeço
1,1860-10-02,1860-10-02,"Sampaio de Jolda, Viana do Castelo","Sampaio de Jolda, Viana do Castelo"
1,1818-10-31,1818-10-31,"Sampaio de Pousada, Braga","Sampaio de Pousada, Braga"
1,1747-10-01,1747-10-01,Sampaio de Seide,Sampaio de Seide
1,1817-05-28,1817-05-28,"Sampaio de Águas Longas, Viana","Sampaio de Águas Longas, Viana"
1,1667-10-01,1667-10-01,"Sampaio, Braga","Sampaio, Braga"
1,1855-10-15,1855-10-15,"Sampaio, Bragança","Sampaio, Bragança"
1,1796-10-04,1796-10-04,"Sampaio, Farinha Podre, hoje São Pedro de Alva","Sampaio, Farinha Podre, hoje São Pedro de Alva"
1,1746-06-16,1746-06-16,"Sampaio, Gouveia","Sampaio, Gouveia"
1,1766-10-01,1766-10-01,"Sampaio, Seia","Sampaio, Seia"
1,1752-10-01,1752-10-01,"Samuel, Soure","Samuel, Soure"
1,1820-11-04,1820-11-04,"Samões, Bragança","Samões, Bragança"
1,1894-10-15,1894-10-15,"Sanche, Amarante","Sanche, Amarante"
1,1882-10-03,1882-10-03,"Sande, Braga","Sande, Braga"
1,1674-10-01,1674-10-01,"Sande, Porto","Sande, Porto"
1,1741-10-01,1741-10-01,"Sande, São Lourenço","Sande, São Lourenço"
1,1762-10-01,1762-10-01,"Sandes, Entre Ambos-os-Rios","Sandes, Entre Ambos-os-Rios"
1,1770-10-01,1770-10-01,"Sandim, Torre de Moncorvo","Sandim, Torre de Moncorvo"
1,1797-10-16,1797-10-16,"Sandim, Trancoso","Sandim, Trancoso"
1,1852-10-08,1852-10-08,"Sandim, Vila Nova de Gaia","Sandim, Vila Nova de Gaia"
1,1743-10-01,1743-10-01,Sandiães,Sandiães
1,1540-03-09,1540-03-09,"Sandiães, Porto","Sandiães, Porto"
1,1732-10-01,1732-10-01,"Sandoeira, Ourém","Sandoeira, Ourém"
1,1749-11-19,1749-11-19,"Sandomil, Velezim","Sandomil, Velezim"
1,1819-10-30,1819-10-30,"Sandomil, Viseu","Sandomil, Viseu"
1,1687-10-01,1687-10-01,Sanelas,Sanelas
1,1716-10-01,1716-10-01,Sanfins da Marinha,Sanfins da Marinha
1,1798-10-15,1798-10-15,Sanfins de Ferreira,Sanfins de Ferreira
1,1772-12-09,1772-12-09,Sanfins de Ferreira de Vila Cova,Sanfins de Ferreira de Vila Cova
1,1876-10-14,1876-10-14,"Sanfins, Aveiro","Sanfins, Aveiro"
1,1735-10-01,1735-10-01,"Sanfins, Chaves","Sanfins, Chaves"
1,1641-10-15,1641-10-15,"Sanfins, São Paio","Sanfins, São Paio"
1,1735-12-15,1735-12-15,"Sanfins, Vila da Feira","Sanfins, Vila da Feira"
1,1745-10-01,1745-10-01,Sangalhos da Igreja,Sangalhos da Igreja
1,1734-10-01,1734-10-01,"Sangalhos, lhavo","Sangalhos, lhavo"
1,1890-10-13,1890-10-13,"Sangemil, Penalva do Castelo","Sangemil, Penalva do Castelo"
1,1854-10-10,1854-10-10,Sanguilhal,Sanguilhal
1,1768-10-01,1768-10-01,Sanguinheda,Sanguinheda
1,1897-10-14,1897-10-14,"Santa Ana da Campina, Brasil","Santa Ana da Campina, Brasil"
1,1894-10-23,1894-10-23,"Santa Ana de Barcatel, Vila Viçosa","Santa Ana de Barcatel, Vila Viçosa"
1,1804-10-30,1804-10-30,"Santa Ana, Couto do Vimieiro","Santa Ana, Couto do Vimieiro"
1,1891-10-12,1891-10-12,"Santa Ana, Funchal, Ilha da Madeira","Santa Ana, Funchal, Ilha da Madeira"
1,1761-10-01,1761-10-01,Santa Barbara dos Padrões,Santa Barbara dos Padrões
1,1908-10-08,1908-10-08,Santa Bragança,Santa Bragança
1,1761-01-30,1761-01-30,"Santa Bárbara (Minas Gerais), Brasil","Santa Bárbara (Minas Gerais), Brasil"
1,1764-10-01,1764-10-01,Santa Bárbara do Seixo,Santa Bárbara do Seixo
1,1761-10-01,1761-10-01,"Santa Bárbara, Mariana","Santa Bárbara, Mariana"
1,1784-10-21,1784-10-21,"Santa Camba, Guimarães","Santa Camba, Guimarães"
1,1746-10-01,1746-10-01,Santa Catarina Coutos de Alcobaça,Santa Catarina Coutos de Alcobaça
1,1758-10-01,1758-10-01,Santa Catarina da Serra,Santa Catarina da Serra
1,1735-01-30,1735-01-30,Santa Catarina do Louriçal,Santa Catarina do Louriçal
1,1761-10-01,1761-10-01,"Santa Catarina, Pedrogão Grande","Santa Catarina, Pedrogão Grande"
1,1744-10-01,1744-10-01,"Santa Catarina, Ribamar","Santa Catarina, Ribamar"
1,1715-10-01,1715-10-01,Santa Clara de Forrão de Entre Ambos-os-Rios,Santa Clara de Forrão de Entre Ambos-os-Rios
1,1735-01-30,1735-01-30,"Santa Clara de Torrão, Entre Ambos-os-Rios","Santa Clara de Torrão, Entre Ambos-os-Rios"
1,1800-10-02,1800-10-02,"Santa Clara, Entre-os-Rios","Santa Clara, Entre-os-Rios"
1,1907-10-02,1907-10-02,"Santa Comba Dão, Viseu","Santa Comba Dão, Viseu"
1,1688-10-01,1688-10-01,Santa Comba de Guimarães,Santa Comba de Guimarães
1,1730-10-01,1730-10-01,Santa Comba de Regilde,Santa Comba de Regilde
1,1743-10-01,1743-10-01,Santa Comba de Rossas,Santa Comba de Rossas
1,1675-11-28,1675-11-28,Santa Comba de Seia,Santa Comba de Seia
1,1765-10-01,1765-10-01,Santa Comba de Vilariça,Santa Comba de Vilariça
1,1743-10-01,1743-10-01,Santa Comba de Vilhariça,Santa Comba de Vilhariça
1,1747-12-09,1747-12-09,"Santa Comba, Fornelo","Santa Comba, Fornelo"
1,1803-10-21,1803-10-21,"Santa Comba, Moncorvo","Santa Comba, Moncorvo"
1,1789-07-11,1789-07-11,"Santa Comba, Trancoso","Santa Comba, Trancoso"
1,1753-10-01,1753-10-01,"Santa Comba, Vilariça","Santa Comba, Vilariça"
1,1906-10-08,1906-10-08,"Santa Comba, Vouzela","Santa Comba, Vouzela"
1,1761-11-15,1761-11-15,Santa Combra Dão,Santa Combra Dão
1,1594-10-10,1594-10-10,Santa Comnba de Dão,Santa Comnba de Dão
1,1813-10-19,1813-10-19,"Santa Cova, Lamego","Santa Cova, Lamego"
1,1762-10-01,1762-10-01,Santa Cristina de,Santa Cristina de
1,1815-10-09,1815-10-09,Santa Cristina de Arões,Santa Cristina de Arões
1,1901-07-09,1901-07-09,"Santa Cristina de Figueiró, Amarante","Santa Cristina de Figueiró, Amarante"
1,1840-10-24,1840-10-24,"Santa Cristina de Figueiró, Porto","Santa Cristina de Figueiró, Porto"
1,1879-10-15,1879-10-15,Santa Cristina de Longos,Santa Cristina de Longos
1,1735-10-01,1735-10-01,Santa Cristina de Malta,Santa Cristina de Malta
1,1818-10-31,1818-10-31,Santa Cristina de Sarzedo,Santa Cristina de Sarzedo
1,1730-10-01,1730-10-01,Santa Cristina de Serzedelo,Santa Cristina de Serzedelo
1,1740-10-27,1740-10-27,Santa Cristina do Couto,Santa Cristina do Couto
1,1738-10-01,1738-10-01,"Santa Cristina do Couto, Santo Tirso","Santa Cristina do Couto, Santo Tirso"
1,1562-10-01,1562-10-01,Santa Cruz da Beira,Santa Cruz da Beira
1,1890-10-28,1890-10-28,Santa Cruz da Graciosa,Santa Cruz da Graciosa
1,1756-10-01,1756-10-01,Santa Cruz de Alvarenga,Santa Cruz de Alvarenga
1,1797-10-30,1797-10-30,"Santa Cruz de Aracati, Brasil","Santa Cruz de Aracati, Brasil"
1,1647-01-16,1647-01-16,Santa Cruz de Baião,Santa Cruz de Baião
1,1890-10-06,1890-10-06,Santa Cruz de Carção,Santa Cruz de Carção
1,1817-05-09,1817-05-09,"Santa Cruz de Cima, Tâmega","Santa Cruz de Cima, Tâmega"
1,1693-10-01,1693-10-01,Santa Cruz de Jovim,Santa Cruz de Jovim
1,1734-01-27,1734-01-27,Santa Cruz de Lumiares,Santa Cruz de Lumiares
1,1853-10-25,1853-10-25,Santa Cruz de Riba Tâmega,Santa Cruz de Riba Tâmega
1,1876-10-02,1876-10-02,Santa Cruz de Trapa,Santa Cruz de Trapa
1,1739-12-09,1739-12-09,Santa Cruz do Bispo,Santa Cruz do Bispo
1,1719-10-01,1719-10-01,"Santa Cruz do Bispo, Porto","Santa Cruz do Bispo, Porto"
1,1760-10-01,1760-10-01,"Santa Cruz, Caíde","Santa Cruz, Caíde"
1,1800-07-05,1800-07-05,"Santa Cruz, Douro","Santa Cruz, Douro"
1,1755-10-01,1755-10-01,"Santa Cruz, Ilha da Graciosa, Açores","Santa Cruz, Ilha da Graciosa, Açores"
1,1907-10-01,1907-10-01,"Santa Cruz, Ilha das Flores, Açores","Santa Cruz, Ilha das Flores, Açores"
1,1693-10-01,1693-10-01,"Santa Cruz, Jovim","Santa Cruz, Jovim"
1,1814-10-03,1814-10-03,"Santa Cruz, Tâmega","Santa Cruz, Tâmega"
1,1839-07-26,1839-07-26,"Santa Cruz, Viseu","Santa Cruz, Viseu"
1,1727-10-30,1727-10-30,Santa Eufemia,Santa Eufemia
1,1814-10-17,1814-10-17,"Santa Eufémia, Guimarães","Santa Eufémia, Guimarães"
1,1744-10-01,1744-10-01,"Santa Eugénia, Rio Covo","Santa Eugénia, Rio Covo"
1,1712-10-01,1712-10-01,Santa Eulália da Barca,Santa Eulália da Barca
1,1749-12-10,1749-12-10,Santa Eulália da Ordem,Santa Eulália da Ordem
1,1738-12-24,1738-12-24,Santa Eulália de Arouca,Santa Eulália de Arouca
1,1737-10-01,1737-10-01,Santa Eulália de Barrocas,Santa Eulália de Barrocas
1,1842-10-26,1842-10-26,Santa Eulália de Barrosa,Santa Eulália de Barrosa
1,1890-10-14,1890-10-14,Santa Eulália de Beiriz,Santa Eulália de Beiriz
1,1735-10-01,1735-10-01,Santa Eulália de Cabanelas,Santa Eulália de Cabanelas
1,1852-10-02,1852-10-02,Santa Eulália de Constança,Santa Eulália de Constança
1,1836-10-03,1836-10-03,Santa Eulália de Lamelas,Santa Eulália de Lamelas
1,1763-10-01,1763-10-01,Santa Eulália de Loureira,Santa Eulália de Loureira
1,1907-10-01,1907-10-01,Santa Eulália de Margaride,Santa Eulália de Margaride
1,1726-10-30,1726-10-30,Santa Eulália de Orbacém,Santa Eulália de Orbacém
1,1726-10-01,1726-10-01,Santa Eulália de Palmeira,Santa Eulália de Palmeira
1,1729-10-01,1729-10-01,Santa Eulália de Passos,Santa Eulália de Passos
1,1863-10-10,1863-10-10,Santa Eulália de Rio Covo,Santa Eulália de Rio Covo
1,1811-10-21,1811-10-21,"Santa Eulália de Sobrosa, hoje Sobrosa, c Paredes","Santa Eulália de Sobrosa, hoje Sobrosa, c Paredes"
1,1818-10-31,1818-10-31,Santa Eulália de Tenões,Santa Eulália de Tenões
1,1864-10-03,1864-10-03,Santa Eulália de Vila Real,Santa Eulália de Vila Real
1,1894-10-24,1894-10-24,"Santa Eulália do Rio Corvo, Barcelos","Santa Eulália do Rio Corvo, Barcelos"
1,1863-10-05,1863-10-05,"Santa Eulália do Rio Covo, Braga","Santa Eulália do Rio Covo, Braga"
1,1760-10-01,1760-10-01,"Santa Eulália, Chaves","Santa Eulália, Chaves"
1,1763-10-01,1763-10-01,"Santa Eulália, Fafe","Santa Eulália, Fafe"
1,1782-10-31,1782-10-31,"Santa Eulália, Felgueiras","Santa Eulália, Felgueiras"
1,1735-10-01,1735-10-01,"Santa Eulália, Ferreira","Santa Eulália, Ferreira"
1,1735-10-01,1735-10-01,"Santa Eulália, Ferreira a Nova","Santa Eulália, Ferreira a Nova"
1,1761-10-01,1761-10-01,"Santa Eulália, Lisboa","Santa Eulália, Lisboa"
1,1769-07-19,1769-07-19,"Santa Eulália, Loureiro","Santa Eulália, Loureiro"
1,1755-10-01,1755-10-01,"Santa Eulália, Macieira de Sarnes","Santa Eulália, Macieira de Sarnes"
1,1751-01-18,1751-01-18,"Santa Eulália, Oliveira do Douro","Santa Eulália, Oliveira do Douro"
1,1761-01-30,1761-01-30,"Santa Eulália, Penalva","Santa Eulália, Penalva"
1,1894-10-16,1894-10-16,"Santa Eulália, Tondela","Santa Eulália, Tondela"
1,1794-10-11,1794-10-11,"Santa Eulália, Valença","Santa Eulália, Valença"
1,1861-10-03,1861-10-03,"Santa Eulália, Viana do Castelo","Santa Eulália, Viana do Castelo"
1,1820-11-13,1820-11-13,"Santa Eulália, Viseu","Santa Eulália, Viseu"
1,1892-10-17,1892-10-17,Santa Fecla,Santa Fecla
1,1597-11-04,1597-11-04,Santa Iria,Santa Iria
1,1796-10-24,1796-10-24,"Santa Iria, Azoia","Santa Iria, Azoia"
1,1848-10-31,1848-10-31,"Santa Justa, Coimbra","Santa Justa, Coimbra"
1,1901-10-10,1901-10-10,"Santa Justa, Coruche","Santa Justa, Coruche"
1,1750-10-01,1750-10-01,Santa Leocadia,Santa Leocadia
1,1846-10-20,1846-10-20,Santa Leocadia de Pedra Furada,Santa Leocadia de Pedra Furada
1,1744-04-16,1744-04-16,"Santa Leocadia, Bacão","Santa Leocadia, Bacão"
1,1621-10-02,1621-10-02,"Santa Leocadia, Baião","Santa Leocadia, Baião"
1,1908-10-02,1908-10-02,Santa Leocádia de Baião,Santa Leocádia de Baião
1,1764-10-01,1764-10-01,Santa Leocádia de Tamel,Santa Leocádia de Tamel
1,1897-10-05,1897-10-05,"Santa Leocádia de Travanca, Sinfães","Santa Leocádia de Travanca, Sinfães"
1,1723-10-01,1723-10-01,"Santa Leocádia, Barcelos","Santa Leocádia, Barcelos"
1,1877-10-02,1877-10-02,"Santa Leocádia, Porto","Santa Leocádia, Porto"
1,1763-10-01,1763-10-01,"Santa Leucadia, Travanca do Douro","Santa Leucadia, Travanca do Douro"
1,1607-10-01,1607-10-01,"Santa Leucádia, Baião","Santa Leucádia, Baião"
1,1755-10-01,1755-10-01,Santa Lucrecia da Ponte,Santa Lucrecia da Ponte
1,1743-10-01,1743-10-01,Santa Lucrécia de Louro,Santa Lucrécia de Louro
1,1768-10-01,1768-10-01,"Santa Lusia, Sergipe de Rei","Santa Lusia, Sergipe de Rei"
1,1696-10-01,1696-10-01,Santa Luzia,Santa Luzia
1,1706-10-01,1706-10-01,Santa Luzia de Penela,Santa Luzia de Penela
1,1767-10-01,1767-10-01,Santa Luzia do Sabará,Santa Luzia do Sabará
1,1909-10-18,1909-10-18,"Santa Luzia, Angra do Heroismo","Santa Luzia, Angra do Heroismo"
1,1910-11-02,1910-11-02,"Santa Luzia, Angra do Heroísmo","Santa Luzia, Angra do Heroísmo"
1,1772-10-00,1772-10-00,"Santa Luzia, Brasil","Santa Luzia, Brasil"
1,1778-10-17,1778-10-17,"Santa Luzia, Minas Gerais, Brasil","Santa Luzia, Minas Gerais, Brasil"
1,1910-10-13,1910-10-13,"Santa Luzia, Pias","Santa Luzia, Pias"
1,1800-10-15,1800-10-15,Santa Maior,Santa Maior
1,1792-06-23,1792-06-23,"Santa Margarida, Castelo Branco","Santa Margarida, Castelo Branco"
1,1589-12-20,1589-12-20,"Santa Margarida, Lousada","Santa Margarida, Lousada"
1,1764-10-01,1764-10-01,Santa Maria Madalena,Santa Maria Madalena
1,1762-01-01,1762-01-01,"Santa Maria Madalena, Chaves","Santa Maria Madalena, Chaves"
1,1765-10-01,1765-10-01,"Santa Maria Madalena, Lordelo","Santa Maria Madalena, Lordelo"
1,1772-10-31,1772-10-31,"Santa Maria Madalena, Penafiel","Santa Maria Madalena, Penafiel"
1,1910-10-12,1910-10-12,Santa Maria Maior,Santa Maria Maior
1,1886-10-02,1886-10-02,Santa Maria Maior de Outeiro,Santa Maria Maior de Outeiro
1,1839-10-04,1839-10-04,Santa Maria Ovaia de Cima,Santa Maria Ovaia de Cima
1,1707-11-29,1707-11-29,Santa Maria da Bobadela,Santa Maria da Bobadela
1,1909-10-18,1909-10-18,"Santa Maria da Feira, Braga","Santa Maria da Feira, Braga"
1,1906-10-10,1906-10-10,Santa Maria da Graça,Santa Maria da Graça
1,1677-11-29,1677-11-29,Santa Maria da Murtosa,Santa Maria da Murtosa
1,1910-10-08,1910-10-08,"Santa Maria da Piedade, Bragança","Santa Maria da Piedade, Bragança"
1,1906-10-08,1906-10-08,"Santa Maria da Porta, Viana do Castelo","Santa Maria da Porta, Viana do Castelo"
1,1727-10-27,1727-10-27,Santa Maria da Ventosa,Santa Maria da Ventosa
1,1764-10-01,1764-10-01,"Santa Maria de Abade, Vermoim","Santa Maria de Abade, Vermoim"
1,1895-10-01,1895-10-01,Santa Maria de Adoufe,Santa Maria de Adoufe
1,1909-10-07,1909-10-07,Santa Maria de Alcáçova,Santa Maria de Alcáçova
1,1742-01-11,1742-01-11,Santa Maria de Amonde,Santa Maria de Amonde
1,1873-10-03,1873-10-03,"Santa Maria de Antime, Braga","Santa Maria de Antime, Braga"
1,1861-10-09,1861-10-09,Santa Maria de Azias,Santa Maria de Azias
1,1889-10-15,1889-10-15,Santa Maria de Bouro,Santa Maria de Bouro
1,1893-10-13,1893-10-13,Santa Maria de Cabração,Santa Maria de Cabração
1,1763-10-01,1763-10-01,Santa Maria de Campanhã,Santa Maria de Campanhã
1,1753-10-01,1753-10-01,Santa Maria de Cepelos,Santa Maria de Cepelos
1,1712-03-12,1712-03-12,Santa Maria de Correlho,Santa Maria de Correlho
1,1707-10-21,1707-10-21,Santa Maria de Covas,Santa Maria de Covas
1,1680-10-01,1680-10-01,Santa Maria de Duas Igrejas,Santa Maria de Duas Igrejas
1,1789-10-31,1789-10-31,Santa Maria de Emeres,Santa Maria de Emeres
1,1730-10-01,1730-10-01,Santa Maria de Faria,Santa Maria de Faria
1,1762-10-01,1762-10-01,Santa Maria de Fermedo,Santa Maria de Fermedo
1,1835-10-05,1835-10-05,Santa Maria de Ferreira,Santa Maria de Ferreira
1,1820-11-15,1820-11-15,"Santa Maria de Ferreiros, Braga","Santa Maria de Ferreiros, Braga"
1,1899-10-02,1899-10-02,Santa Maria de Fiães,Santa Maria de Fiães
1,1770-10-01,1770-10-01,Santa Maria de Goães,Santa Maria de Goães
1,1764-10-01,1764-10-01,Santa Maria de Gralhas,Santa Maria de Gralhas
1,1756-10-01,1756-10-01,Santa Maria de Idães,Santa Maria de Idães
1,1764-10-01,1764-10-01,Santa Maria de Lamosa,Santa Maria de Lamosa
1,1738-10-01,1738-10-01,Santa Maria de Lobelhe,Santa Maria de Lobelhe
1,1762-10-01,1762-10-01,Santa Maria de Louredo,Santa Maria de Louredo
1,1825-10-17,1825-10-17,"Santa Maria de Marciá, Rio de Janeiro","Santa Maria de Marciá, Rio de Janeiro"
1,1585-10-27,1585-10-27,Santa Maria de Midões,Santa Maria de Midões
1,1788-10-25,1788-10-25,"Santa Maria de Moreira, Viana","Santa Maria de Moreira, Viana"
1,1750-10-01,1750-10-01,Santa Maria de Moura,Santa Maria de Moura
1,1779-11-20,1779-11-20,"Santa Maria de Moure, Guimarães","Santa Maria de Moure, Guimarães"
1,1875-10-14,1875-10-14,Santa Maria de Mós,Santa Maria de Mós
1,1784-10-30,1784-10-30,"Santa Maria de Oliveira, Barcelos","Santa Maria de Oliveira, Barcelos"
1,1733-10-01,1733-10-01,"Santa Maria de Oliveira, Mesão Frio","Santa Maria de Oliveira, Mesão Frio"
1,1905-06-17,1905-06-17,"Santa Maria de Oliveira, Vila Nova de Famalicão","Santa Maria de Oliveira, Vila Nova de Famalicão"
1,1805-10-18,1805-10-18,Santa Maria de Paços,Santa Maria de Paços
1,1659-10-25,1659-10-25,Santa Maria de Prozelo,Santa Maria de Prozelo
1,1761-10-01,1761-10-01,Santa Maria de Samoso,Santa Maria de Samoso
1,1822-10-11,1822-10-11,Santa Maria de Sedielos,Santa Maria de Sedielos
1,1888-10-02,1888-10-02,"Santa Maria de Sequeira, Braga","Santa Maria de Sequeira, Braga"
1,1899-10-12,1899-10-12,Santa Maria de Silvares,Santa Maria de Silvares
1,1878-10-15,1878-10-15,"Santa Maria de Soalhães, Vila Real","Santa Maria de Soalhães, Vila Real"
1,1904-10-13,1904-10-13,Santa Maria de Sousela,Santa Maria de Sousela
1,1763-10-01,1763-10-01,Santa Maria de Souselas,Santa Maria de Souselas
1,1816-10-31,1816-10-31,Santa Maria de Soutelo,Santa Maria de Soutelo
1,1757-12-16,1757-12-16,Santa Maria de Souto de Sobradelo,Santa Maria de Souto de Sobradelo
1,1707-10-20,1707-10-20,Santa Maria de Souzela,Santa Maria de Souzela
1,1781-10-01,1781-10-01,"Santa Maria de Sá, Ponte de Lima","Santa Maria de Sá, Ponte de Lima"
1,1826-10-26,1826-10-26,Santa Maria de Teixeiro,Santa Maria de Teixeiro
1,1754-10-01,1754-10-01,Santa Maria de Telhado,Santa Maria de Telhado
1,1814-10-04,1814-10-04,Santa Maria de Toris,Santa Maria de Toris
1,1677-10-01,1677-10-01,Santa Maria de Torroso,Santa Maria de Torroso
1,1764-10-01,1764-10-01,Santa Maria de Turis,Santa Maria de Turis
1,1818-11-09,1818-11-09,Santa Maria de Ul,Santa Maria de Ul
1,1761-10-01,1761-10-01,Santa Maria de Valbom,Santa Maria de Valbom
1,1762-12-15,1762-12-15,Santa Maria de Vermoim,Santa Maria de Vermoim
1,1818-12-23,1818-12-23,Santa Maria de Viades,Santa Maria de Viades
1,1591-11-13,1591-11-13,Santa Maria de Viana,Santa Maria de Viana
1,1703-10-01,1703-10-01,Santa Maria de Vila Cova,Santa Maria de Vila Cova
1,1720-10-01,1720-10-01,Santa Maria de Vila Fria,Santa Maria de Vila Fria
1,1757-10-01,1757-10-01,Santa Maria de Vila Nova da Muhia,Santa Maria de Vila Nova da Muhia
1,1883-10-13,1883-10-13,Santa Maria de Vilar de Prado,Santa Maria de Vilar de Prado
1,1737-10-01,1737-10-01,Santa Maria de Vinha de Areosa,Santa Maria de Vinha de Areosa
1,1768-10-01,1768-10-01,Santa Maria de duas Igrejas,Santa Maria de duas Igrejas
1,1761-10-01,1761-10-01,Santa Maria de Álvaro,Santa Maria de Álvaro
1,1737-10-01,1737-10-01,Santa Maria do Coussourado de Coura,Santa Maria do Coussourado de Coura
1,1760-10-01,1760-10-01,Santa Maria do Loredo,Santa Maria do Loredo
1,1760-10-01,1760-10-01,Santa Maria do Louredo,Santa Maria do Louredo
1,1701-10-01,1701-10-01,Santa Maria do Loureto,Santa Maria do Loureto
1,1758-10-01,1758-10-01,Santa Maria do Olival,Santa Maria do Olival
1,1907-10-11,1907-10-11,Santa Maria do Porto,Santa Maria do Porto
1,1903-10-09,1903-10-09,Santa Maria do Prado,Santa Maria do Prado
1,1766-10-01,1766-10-01,"Santa Maria do Salto, Montalegre","Santa Maria do Salto, Montalegre"
1,1720-10-01,1720-10-01,Santa Maria do Sobrado,Santa Maria do Sobrado
1,1760-10-01,1760-10-01,Santa Maria do Sobral,Santa Maria do Sobral
1,1745-12-24,1745-12-24,Santa Maria do Vilar,Santa Maria do Vilar
1,1763-10-01,1763-10-01,Santa Maria do Zêzere,Santa Maria do Zêzere
1,1881-10-04,1881-10-04,"Santa Maria dos Anjos, Viana do Castelo","Santa Maria dos Anjos, Viana do Castelo"
1,1895-06-25,1895-06-25,"Santa Maria, Alvarega, Lousada","Santa Maria, Alvarega, Lousada"
1,1794-10-15,1794-10-15,"Santa Maria, Braga","Santa Maria, Braga"
1,1764-10-01,1764-10-01,"Santa Maria, Celorico de Basto","Santa Maria, Celorico de Basto"
1,1764-10-01,1764-10-01,"Santa Maria, Duas Igrejas","Santa Maria, Duas Igrejas"
1,1789-10-16,1789-10-16,"Santa Maria, Feira","Santa Maria, Feira"
1,1788-10-25,1788-10-25,"Santa Maria, Fregim","Santa Maria, Fregim"
1,1804-10-30,1804-10-30,"Santa Maria, Guimarães","Santa Maria, Guimarães"
1,1795-11-02,1795-11-02,"Santa Maria, Oliveira, Lamego","Santa Maria, Oliveira, Lamego"
1,1769-07-06,1769-07-06,"Santa Maria, Paneira","Santa Maria, Paneira"
1,1794-10-29,1794-10-29,"Santa Maria, Sobre Tamega","Santa Maria, Sobre Tamega"
1,1910-10-14,1910-10-14,"Santa Maria, Trancoso","Santa Maria, Trancoso"
1,1899-10-02,1899-10-02,"Santa Maria, Vale de Passos","Santa Maria, Vale de Passos"
1,1793-10-31,1793-10-31,"Santa Maria, Viade","Santa Maria, Viade"
1,1811-10-31,1811-10-31,"Santa Maria, Viseu","Santa Maria, Viseu"
1,1802-10-15,1802-10-15,"Santa Maria, Águas Santas","Santa Maria, Águas Santas"
1,1892-10-13,1892-10-13,"Santa Maria, Óbidos","Santa Maria, Óbidos"
1,1753-00-00,1753-00-00,Santa Marinha da Beira,Santa Marinha da Beira
1,1703-10-01,1703-10-01,Santa Marinha da Lousada,Santa Marinha da Lousada
